"Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability";MAPE Correctness;RMSE Correctness;R2 Correctness;Mode
"205367.0;0.0;1.0;0.0;0.5343462692875234;1.0;1.0;1.0;0.6167557932263815;0.9999890858323568;0.9999890858323568;;1.0;1.0;;1.0;1.0";0.8057046996494344;0.8057046996494344;-0.827170191868511;baseline_0
"205465.0;0.0;1.0;0.0;0.5297042561961682;1.0;1.0;1.0;0.7046703296703296;0.9999390846430376;0.9999390846430376;;1.0;1.0;;1.0;1.0";0.8094740127820163;0.8094740127820163;-0.8094740127820163;baseline_0
"206291.0;1.0;1.0;0.0;0.5223936346517872;1.0;1.0;1.0;0.6105072463768115;0.9999744848136708;0.9999744848136708;;1.0;1.0;;1.0;1.0";0.9720543770336834;0.9720543770336834;-0.9720543770336834;baseline_0
"207245.0;0.0;1.0;0.0;0.5367599291225325;1.0;1.0;1.0;0.7401987110633728;0.999992173364788;0.999992173364788;;1.0;1.0;;1.0;1.0";0.8885448916408669;0.8885448916408669;-0.8885448916408669;baseline_0
"208247.0;1.0;1.0;0.0;0.5206922620729353;1.0;1.0;1.0;1.0;0.9999572698026123;0.9999572698026123;;1.0;1.0;;1.0;1.0";0.9720543770336834;0.9720543770336834;-0.9720543770336834;baseline_0
"208934.0;0.0;1.0;0.0;0.5457650668017162;1.0;1.0;1.0;1.0;0.9999667963348652;0.9999667963348652;;1.0;1.0;;1.0;1.0";0.7388412390976141;0.7388412390976141;-0.7388412390976141;baseline_0
"209835.0;1.0;1.0;0.0;0.5308649421264483;1.0;1.0;1.0;0.7519230769230769;0.99996351990692;0.99996351990692;;1.0;1.0;;1.0;1.0";0.8850974359571877;0.8850974359571877;-0.8456774081396351;baseline_0
"212929.0;1.0;1.0;0.0;0.5159811743208265;1.0;1.0;1.0;1.0;0.9999712307507111;0.9999712307507111;;1.0;1.0;;1.0;1.0";0.9844767971874684;0.9844767971874684;-0.9844767971874684;baseline_0
"205367.0;0.0;1.0;0.0;0.5343462692875234;1.0;1.0;1.0;0.6167557932263815;0.9999890858323568;0.9999890858323568;;1.0;1.0;;1.0;1.0";0.8057046996494344;0.8057046996494344;-0.827170191868511;baseline_0
"205465.0;0.0;1.0;0.0;0.5297042561961682;1.0;1.0;1.0;0.7046703296703296;0.9999390846430376;0.9999390846430376;;1.0;1.0;;1.0;1.0";0.8094740127820163;0.8094740127820163;-0.8094740127820163;baseline_0
"206291.0;1.0;1.0;0.0;0.5223936346517872;1.0;1.0;1.0;0.6105072463768115;0.9999744848136708;0.9999744848136708;;1.0;1.0;;1.0;1.0";0.9720543770336834;0.9720543770336834;-0.9720543770336834;baseline_0
"207245.0;0.0;1.0;0.0;0.5367599291225325;1.0;1.0;1.0;0.7401987110633728;0.999992173364788;0.999992173364788;;1.0;1.0;;1.0;1.0";0.8885448916408669;0.8885448916408669;-0.8885448916408669;baseline_0
"208247.0;1.0;1.0;0.0;0.5206922620729353;1.0;1.0;1.0;1.0;0.9999572698026123;0.9999572698026123;;1.0;1.0;;1.0;1.0";0.9720543770336834;0.9720543770336834;-0.9720543770336834;baseline_0
"208934.0;0.0;1.0;0.0;0.5457650668017162;1.0;1.0;1.0;1.0;0.9999667963348652;0.9999667963348652;;1.0;1.0;;1.0;1.0";0.7388412390976141;0.7388412390976141;-0.7388412390976141;baseline_0
"209835.0;1.0;1.0;0.0;0.5308649421264483;1.0;1.0;1.0;0.7519230769230769;0.99996351990692;0.99996351990692;;1.0;1.0;;1.0;1.0";0.8850974359571877;0.8850974359571877;-0.8456774081396351;baseline_0
"212929.0;1.0;1.0;0.0;0.5159811743208265;1.0;1.0;1.0;1.0;0.9999712307507111;0.9999712307507111;;1.0;1.0;;1.0;1.0";0.9844767971874684;0.9844767971874684;-0.9844767971874684;baseline_0
"205367.0;0.0;1.0;0.0;0.5343462692875234;1.0;1.0;1.0;0.6167557932263815;0.9999890858323568;0.9999890858323568;;1.0;1.0;;1.0;1.0";0.8057046996494344;0.8057046996494344;-0.827170191868511;baseline_0
"205465.0;0.0;1.0;0.0;0.5297042561961682;1.0;1.0;1.0;0.7046703296703296;0.9999390846430376;0.9999390846430376;;1.0;1.0;;1.0;1.0";0.8094740127820163;0.8094740127820163;-0.8094740127820163;baseline_0
"206291.0;1.0;1.0;0.0;0.5223936346517872;1.0;1.0;1.0;0.6105072463768115;0.9999744848136708;0.9999744848136708;;1.0;1.0;;1.0;1.0";0.9720543770336834;0.9720543770336834;-0.9720543770336834;baseline_0
"207245.0;0.0;1.0;0.0;0.5367599291225325;1.0;1.0;1.0;0.7401987110633728;0.999992173364788;0.999992173364788;;1.0;1.0;;1.0;1.0";0.8885448916408669;0.8885448916408669;-0.8885448916408669;baseline_0
"208247.0;1.0;1.0;0.0;0.5206922620729353;1.0;1.0;1.0;1.0;0.9999572698026123;0.9999572698026123;;1.0;1.0;;1.0;1.0";0.9720543770336834;0.9720543770336834;-0.9720543770336834;baseline_0
"208934.0;0.0;1.0;0.0;0.5457650668017162;1.0;1.0;1.0;1.0;0.9999667963348652;0.9999667963348652;;1.0;1.0;;1.0;1.0";0.7388412390976141;0.7388412390976141;-0.7388412390976141;baseline_0
"209835.0;1.0;1.0;0.0;0.5308649421264483;1.0;1.0;1.0;0.7519230769230769;0.99996351990692;0.99996351990692;;1.0;1.0;;1.0;1.0";0.8850974359571877;0.8850974359571877;-0.8456774081396351;baseline_0
"212929.0;1.0;1.0;0.0;0.5159811743208265;1.0;1.0;1.0;1.0;0.9999712307507111;0.9999712307507111;;1.0;1.0;;1.0;1.0";0.9844767971874684;0.9844767971874684;-0.9844767971874684;baseline_0
"204793_2;0;2;0;0.5091657994492791;1.0;1.0;1.0;1.0;0.9946319928502108;0.9946319928502108;;1.0;1.0;1.0;1.0;1.0";0.7448622204270441;0.7448622204270441;-0.7448622204270441;baseline_0
"205041_2;1;2;0;0.5486265018567177;1.0;1.0;1.0;1.0;0.9968118719546928;0.9968118719546928;;1.0;1.0;1.0;1.0;1.0";0.6429307511316138;0.6429307511316138;-0.6429307511316138;baseline_0
"205385_2;1;2;0;0.5287326646392636;1.0;1.0;1.0;1.0;0.9981498874816696;0.9981498874816696;;1.0;1.0;1.0;1.0;1.0";0.754962047144699;0.754962047144699;-0.754962047144699;baseline_0
"205797_2;0;2;0;0.5653851160838128;1.0;1.0;1.0;1.0;0.9980779794937092;0.9980779794937092;;1.0;1.0;1.0;1.0;1.0";0.5977365491357762;0.5977365491357762;-0.459098347632433;baseline_0
"206438_2;1;2;0;0.5259655675775421;1.0;1.0;1.0;1.0;0.9978486258536012;0.9978486258536012;;1.0;1.0;1.0;1.0;1.0";0.6827803671022485;0.6827803671022485;-0.6827803671022485;baseline_0
"206615_2;1;2;0;0.5112931514512963;1.0;1.0;1.0;1.0;0.9984700312316648;0.9984700312316648;;1.0;1.0;1.0;1.0;1.0";0.6810755445488952;0.6793834287802957;;baseline_0
"206672_2;0;2;0;0.5790554796912413;1.0;1.0;1.0;1.0;0.9994257715610704;0.9994257715610704;;1.0;1.0;1.0;1.0;1.0";0.5508133570733896;0.5508133570733896;-0.5508133570733896;baseline_0
"212118_2;0;2;0;0.5314980873731076;1.0;1.0;1.0;1.0;0.9976443331848264;0.9976443331848264;;1.0;1.0;1.0;1.0;1.0";0.6827803671022485;0.6827803671022485;-0.6827803671022485;baseline_0
"204793_2;0;2;0;0.5091657994492791;1.0;1.0;1.0;1.0;0.9946319928502108;0.9946319928502108;;1.0;1.0;1.0;1.0;1.0";0.7448622204270441;0.7448622204270441;-0.7448622204270441;baseline_0
"205041_2;1;2;0;0.5486265018567177;1.0;1.0;1.0;1.0;0.9968118719546928;0.9968118719546928;;1.0;1.0;1.0;1.0;1.0";0.6429307511316138;0.6429307511316138;-0.6429307511316138;baseline_0
"205385_2;1;2;0;0.5287326646392636;1.0;1.0;1.0;1.0;0.9981498874816696;0.9981498874816696;;1.0;1.0;1.0;1.0;1.0";0.754962047144699;0.754962047144699;-0.754962047144699;baseline_0
"205797_2;0;2;0;0.5653851160838128;1.0;1.0;1.0;1.0;0.9980779794937092;0.9980779794937092;;1.0;1.0;1.0;1.0;1.0";0.5977365491357762;0.5977365491357762;-0.459098347632433;baseline_0
"206438_2;1;2;0;0.5259655675775421;1.0;1.0;1.0;1.0;0.9978486258536012;0.9978486258536012;;1.0;1.0;1.0;1.0;1.0";0.6827803671022485;0.6827803671022485;-0.6827803671022485;baseline_0
"206615_2;1;2;0;0.5112931514512963;1.0;1.0;1.0;1.0;0.9984700312316648;0.9984700312316648;;1.0;1.0;1.0;1.0;1.0";0.6810755445488952;0.6793834287802957;;baseline_0
"206672_2;0;2;0;0.5790554796912413;1.0;1.0;1.0;1.0;0.9994257715610704;0.9994257715610704;;1.0;1.0;1.0;1.0;1.0";0.5508133570733896;0.5508133570733896;-0.5508133570733896;baseline_0
"212118_2;0;2;0;0.5314980873731076;1.0;1.0;1.0;1.0;0.9976443331848264;0.9976443331848264;;1.0;1.0;1.0;1.0;1.0";0.6827803671022485;0.6827803671022485;-0.6827803671022485;baseline_0
"204793_2;0;2;0;0.5091657994492791;1.0;1.0;1.0;1.0;0.9946319928502108;0.9946319928502108;;1.0;1.0;1.0;1.0;1.0";0.7448622204270441;0.7448622204270441;-0.7448622204270441;baseline_0
"205041_2;1;2;0;0.5486265018567177;1.0;1.0;1.0;1.0;0.9968118719546928;0.9968118719546928;;1.0;1.0;1.0;1.0;1.0";0.6429307511316138;0.6429307511316138;-0.6429307511316138;baseline_0
"205385_2;1;2;0;0.5287326646392636;1.0;1.0;1.0;1.0;0.9981498874816696;0.9981498874816696;;1.0;1.0;1.0;1.0;1.0";0.754962047144699;0.754962047144699;-0.754962047144699;baseline_0
"205797_2;0;2;0;0.5653851160838128;1.0;1.0;1.0;1.0;0.9980779794937092;0.9980779794937092;;1.0;1.0;1.0;1.0;1.0";0.5977365491357762;0.5977365491357762;-0.459098347632433;baseline_0
"206438_2;1;2;0;0.5259655675775421;1.0;1.0;1.0;1.0;0.9978486258536012;0.9978486258536012;;1.0;1.0;1.0;1.0;1.0";0.6827803671022485;0.6827803671022485;-0.6827803671022485;baseline_0
"206615_2;1;2;0;0.5112931514512963;1.0;1.0;1.0;1.0;0.9984700312316648;0.9984700312316648;;1.0;1.0;1.0;1.0;1.0";0.6810755445488952;0.6793834287802957;;baseline_0
"206672_2;0;2;0;0.5790554796912413;1.0;1.0;1.0;1.0;0.9994257715610704;0.9994257715610704;;1.0;1.0;1.0;1.0;1.0";0.5508133570733896;0.5508133570733896;-0.5508133570733896;baseline_0
"212118_2;0;2;0;0.5314980873731076;1.0;1.0;1.0;1.0;0.9976443331848264;0.9976443331848264;;1.0;1.0;1.0;1.0;1.0";0.6827803671022485;0.6827803671022485;-0.6827803671022485;baseline_0
"204793_2;0;2;0;0.5091657994492791;1.0;1.0;1.0;1.0;0.9946319928502108;0.9946319928502108;;1.0;1.0;1.0;1.0;1.0";0.7448622204270441;0.7448622204270441;-0.7448622204270441;baseline_0
"205041_2;1;2;0;0.5486265018567177;1.0;1.0;1.0;1.0;0.9968118719546928;0.9968118719546928;;1.0;1.0;1.0;1.0;1.0";0.6429307511316138;0.6429307511316138;-0.6429307511316138;baseline_0
"205385_2;1;2;0;0.5287326646392636;1.0;1.0;1.0;1.0;0.9981498874816696;0.9981498874816696;;1.0;1.0;1.0;1.0;1.0";0.754962047144699;0.754962047144699;-0.754962047144699;baseline_0
"205797_2;0;2;0;0.5653851160838128;1.0;1.0;1.0;1.0;0.9980779794937092;0.9980779794937092;;1.0;1.0;1.0;1.0;1.0";0.5977365491357762;0.5977365491357762;-0.459098347632433;baseline_0
"206438_2;1;2;0;0.5259655675775421;1.0;1.0;1.0;1.0;0.9978486258536012;0.9978486258536012;;1.0;1.0;1.0;1.0;1.0";0.6827803671022485;0.6827803671022485;-0.6827803671022485;baseline_0
"206615_2;1;2;0;0.5112931514512963;1.0;1.0;1.0;1.0;0.9984700312316648;0.9984700312316648;;1.0;1.0;1.0;1.0;1.0";0.6810755445488952;0.6793834287802957;;baseline_0
"206672_2;0;2;0;0.5790554796912413;1.0;1.0;1.0;1.0;0.9994257715610704;0.9994257715610704;;1.0;1.0;1.0;1.0;1.0";0.5508133570733896;0.5508133570733896;-0.5508133570733896;baseline_0
"212118_2;0;2;0;0.5314980873731076;1.0;1.0;1.0;1.0;0.9976443331848264;0.9976443331848264;;1.0;1.0;1.0;1.0;1.0";0.6827803671022485;0.6827803671022485;-0.6827803671022485;baseline_0
"204793_2;0;2;0;0.5091657994492791;1.0;1.0;1.0;1.0;0.9946319928502108;0.9946319928502108;;1.0;1.0;1.0;1.0;1.0";0.7448622204270441;0.7448622204270441;-0.7448622204270441;baseline_0
"205041_2;1;2;0;0.5486265018567177;1.0;1.0;1.0;1.0;0.9968118719546928;0.9968118719546928;;1.0;1.0;1.0;1.0;1.0";0.6429307511316138;0.6429307511316138;-0.6429307511316138;baseline_0
"205385_2;1;2;0;0.5287326646392636;1.0;1.0;1.0;1.0;0.9981498874816696;0.9981498874816696;;1.0;1.0;1.0;1.0;1.0";0.754962047144699;0.754962047144699;-0.754962047144699;baseline_0
"205797_2;0;2;0;0.5653851160838128;1.0;1.0;1.0;1.0;0.9980779794937092;0.9980779794937092;;1.0;1.0;1.0;1.0;1.0";0.5977365491357762;0.5977365491357762;-0.459098347632433;baseline_0
"206438_2;1;2;0;0.5259655675775421;1.0;1.0;1.0;1.0;0.9978486258536012;0.9978486258536012;;1.0;1.0;1.0;1.0;1.0";0.6827803671022485;0.6827803671022485;-0.6827803671022485;baseline_0
"206615_2;1;2;0;0.5112931514512963;1.0;1.0;1.0;1.0;0.9984700312316648;0.9984700312316648;;1.0;1.0;1.0;1.0;1.0";0.6810755445488952;0.6793834287802957;;baseline_0
"206672_2;0;2;0;0.5790554796912413;1.0;1.0;1.0;1.0;0.9994257715610704;0.9994257715610704;;1.0;1.0;1.0;1.0;1.0";0.5508133570733896;0.5508133570733896;-0.5508133570733896;baseline_0
"212118_2;0;2;0;0.5314980873731076;1.0;1.0;1.0;1.0;0.9976443331848264;0.9976443331848264;;1.0;1.0;1.0;1.0;1.0";0.6827803671022485;0.6827803671022485;-0.6827803671022485;baseline_0
"205876_3;0;3;0;0.5182820739575644;1.0;1.0;1.0;1.0;0.99962418278623;0.99962418278623;;1.0;1.0;;1.0;1.0";0.6744893693054101;0.6744893693054101;-0.6744893693054101;baseline_0
"206162_3;1;3;0;0.5203381314035134;1.0;1.0;1.0;1.0;0.999727925495796;0.999727925495796;;1.0;1.0;;1.0;1.0";0.646093284679341;0.646093284679341;-0.646093284679341;baseline_0
"206294_3;0;3;0;0.5653742595754957;1.0;1.0;1.0;0.7865188953488372;0.9998900322753772;0.9998900322753772;;1.0;1.0;;1.0;1.0";0.6142323474758518;0.6142323474758518;-0.43021000123345615;baseline_0
"207614_3;1;3;0;0.5175087271306018;1.0;1.0;1.0;1.0;0.9996691421922358;0.9996691421922358;;1.0;1.0;;1.0;1.0";0.5928158357909484;0.5928158357909484;-0.5928158357909484;baseline_0
"209302_3;1;3;0;0.5684543853067844;1.0;1.0;1.0;0.7349261689909763;0.9997852623738732;0.9997852623738732;;1.0;1.0;;1.0;1.0";0.6138376889053277;0.6138376889053277;-0.4573295603800236;baseline_0
"210032_3;0;3;0;0.5693231135743835;1.0;1.0;1.0;0.5032265242545618;0.9988141029260772;0.9988141029260772;;1.0;1.0;;1.0;1.0";0.6467688395044898;0.6467688395044898;-0.6467688395044898;baseline_0
"210422_3;0;3;0;0.5645177153956046;1.0;1.0;1.0;0.7931858184561227;0.9998304956119266;0.9998304956119266;;1.0;1.0;;1.0;1.0";0.611974636980917;0.611974636980917;-0.4298100042506465;baseline_0
"214052_3;1;3;0;0.5249797604997489;1.0;1.0;1.0;1.0;0.9997335199358228;0.9997335199358228;;1.0;1.0;;1.0;1.0";0.6188186793567344;0.6188186793567344;-0.6188186793567344;baseline_0
"205876_3;0;3;0;0.5182820739575644;1.0;1.0;1.0;1.0;0.99962418278623;0.99962418278623;;1.0;1.0;;1.0;1.0";0.6744893693054101;0.6744893693054101;-0.6744893693054101;baseline_0
"206162_3;1;3;0;0.5203381314035134;1.0;1.0;1.0;1.0;0.999727925495796;0.999727925495796;;1.0;1.0;;1.0;1.0";0.646093284679341;0.646093284679341;-0.646093284679341;baseline_0
"206294_3;0;3;0;0.5653742595754957;1.0;1.0;1.0;0.7865188953488372;0.9998900322753772;0.9998900322753772;;1.0;1.0;;1.0;1.0";0.6142323474758518;0.6142323474758518;-0.43021000123345615;baseline_0
"207614_3;1;3;0;0.5175087271306018;1.0;1.0;1.0;1.0;0.9996691421922358;0.9996691421922358;;1.0;1.0;;1.0;1.0";0.5928158357909484;0.5928158357909484;-0.5928158357909484;baseline_0
"209302_3;1;3;0;0.5684543853067844;1.0;1.0;1.0;0.7349261689909763;0.9997852623738732;0.9997852623738732;;1.0;1.0;;1.0;1.0";0.6138376889053277;0.6138376889053277;-0.4573295603800236;baseline_0
"210032_3;0;3;0;0.5693231135743835;1.0;1.0;1.0;0.5032265242545618;0.9988141029260772;0.9988141029260772;;1.0;1.0;;1.0;1.0";0.6467688395044898;0.6467688395044898;-0.6467688395044898;baseline_0
"210422_3;0;3;0;0.5645177153956046;1.0;1.0;1.0;0.7931858184561227;0.9998304956119266;0.9998304956119266;;1.0;1.0;;1.0;1.0";0.611974636980917;0.611974636980917;-0.4298100042506465;baseline_0
"214052_3;1;3;0;0.5249797604997489;1.0;1.0;1.0;1.0;0.9997335199358228;0.9997335199358228;;1.0;1.0;;1.0;1.0";0.6188186793567344;0.6188186793567344;-0.6188186793567344;baseline_0
"205876_3;0;3;0;0.5182820739575644;1.0;1.0;1.0;1.0;0.99962418278623;0.99962418278623;;1.0;1.0;;1.0;1.0";0.6744893693054101;0.6744893693054101;-0.6744893693054101;baseline_0
"206162_3;1;3;0;0.5203381314035134;1.0;1.0;1.0;1.0;0.999727925495796;0.999727925495796;;1.0;1.0;;1.0;1.0";0.646093284679341;0.646093284679341;-0.646093284679341;baseline_0
"206294_3;0;3;0;0.5653742595754957;1.0;1.0;1.0;0.7865188953488372;0.9998900322753772;0.9998900322753772;;1.0;1.0;;1.0;1.0";0.6142323474758518;0.6142323474758518;-0.43021000123345615;baseline_0
"207614_3;1;3;0;0.5175087271306018;1.0;1.0;1.0;1.0;0.9996691421922358;0.9996691421922358;;1.0;1.0;;1.0;1.0";0.5928158357909484;0.5928158357909484;-0.5928158357909484;baseline_0
"209302_3;1;3;0;0.5684543853067844;1.0;1.0;1.0;0.7349261689909763;0.9997852623738732;0.9997852623738732;;1.0;1.0;;1.0;1.0";0.6138376889053277;0.6138376889053277;-0.4573295603800236;baseline_0
"210032_3;0;3;0;0.5693231135743835;1.0;1.0;1.0;0.5032265242545618;0.9988141029260772;0.9988141029260772;;1.0;1.0;;1.0;1.0";0.6467688395044898;0.6467688395044898;-0.6467688395044898;baseline_0
"210422_3;0;3;0;0.5645177153956046;1.0;1.0;1.0;0.7931858184561227;0.9998304956119266;0.9998304956119266;;1.0;1.0;;1.0;1.0";0.611974636980917;0.611974636980917;-0.4298100042506465;baseline_0
"214052_3;1;3;0;0.5249797604997489;1.0;1.0;1.0;1.0;0.9997335199358228;0.9997335199358228;;1.0;1.0;;1.0;1.0";0.6188186793567344;0.6188186793567344;-0.6188186793567344;baseline_0
"205876_3;0;3;0;0.5182820739575644;1.0;1.0;1.0;1.0;0.99962418278623;0.99962418278623;;1.0;1.0;;1.0;1.0";0.6744893693054101;0.6744893693054101;-0.6744893693054101;baseline_0
"206162_3;1;3;0;0.5203381314035134;1.0;1.0;1.0;1.0;0.999727925495796;0.999727925495796;;1.0;1.0;;1.0;1.0";0.646093284679341;0.646093284679341;-0.646093284679341;baseline_0
"206294_3;0;3;0;0.5653742595754957;1.0;1.0;1.0;0.7865188953488372;0.9998900322753772;0.9998900322753772;;1.0;1.0;;1.0;1.0";0.6142323474758518;0.6142323474758518;-0.43021000123345615;baseline_0
"207614_3;1;3;0;0.5175087271306018;1.0;1.0;1.0;1.0;0.9996691421922358;0.9996691421922358;;1.0;1.0;;1.0;1.0";0.5928158357909484;0.5928158357909484;-0.5928158357909484;baseline_0
"209302_3;1;3;0;0.5684543853067844;1.0;1.0;1.0;0.7349261689909763;0.9997852623738732;0.9997852623738732;;1.0;1.0;;1.0;1.0";0.6138376889053277;0.6138376889053277;-0.4573295603800236;baseline_0
"210032_3;0;3;0;0.5693231135743835;1.0;1.0;1.0;0.5032265242545618;0.9988141029260772;0.9988141029260772;;1.0;1.0;;1.0;1.0";0.6467688395044898;0.6467688395044898;-0.6467688395044898;baseline_0
"210422_3;0;3;0;0.5645177153956046;1.0;1.0;1.0;0.7931858184561227;0.9998304956119266;0.9998304956119266;;1.0;1.0;;1.0;1.0";0.611974636980917;0.611974636980917;-0.4298100042506465;baseline_0
"214052_3;1;3;0;0.5249797604997489;1.0;1.0;1.0;1.0;0.9997335199358228;0.9997335199358228;;1.0;1.0;;1.0;1.0";0.6188186793567344;0.6188186793567344;-0.6188186793567344;baseline_0
"205876_3;0;3;0;0.5182820739575644;1.0;1.0;1.0;1.0;0.99962418278623;0.99962418278623;;1.0;1.0;;1.0;1.0";0.6744893693054101;0.6744893693054101;-0.6744893693054101;baseline_0
"206162_3;1;3;0;0.5203381314035134;1.0;1.0;1.0;1.0;0.999727925495796;0.999727925495796;;1.0;1.0;;1.0;1.0";0.646093284679341;0.646093284679341;-0.646093284679341;baseline_0
"206294_3;0;3;0;0.5653742595754957;1.0;1.0;1.0;0.7865188953488372;0.9998900322753772;0.9998900322753772;;1.0;1.0;;1.0;1.0";0.6142323474758518;0.6142323474758518;-0.43021000123345615;baseline_0
"207614_3;1;3;0;0.5175087271306018;1.0;1.0;1.0;1.0;0.9996691421922358;0.9996691421922358;;1.0;1.0;;1.0;1.0";0.5928158357909484;0.5928158357909484;-0.5928158357909484;baseline_0
"209302_3;1;3;0;0.5684543853067844;1.0;1.0;1.0;0.7349261689909763;0.9997852623738732;0.9997852623738732;;1.0;1.0;;1.0;1.0";0.6138376889053277;0.6138376889053277;-0.4573295603800236;baseline_0
"210032_3;0;3;0;0.5693231135743835;1.0;1.0;1.0;0.5032265242545618;0.9988141029260772;0.9988141029260772;;1.0;1.0;;1.0;1.0";0.6467688395044898;0.6467688395044898;-0.6467688395044898;baseline_0
"210422_3;0;3;0;0.5645177153956046;1.0;1.0;1.0;0.7931858184561227;0.9998304956119266;0.9998304956119266;;1.0;1.0;;1.0;1.0";0.611974636980917;0.611974636980917;-0.4298100042506465;baseline_0
"214052_3;1;3;0;0.5249797604997489;1.0;1.0;1.0;1.0;0.9997335199358228;0.9997335199358228;;1.0;1.0;;1.0;1.0";0.6188186793567344;0.6188186793567344;-0.6188186793567344;baseline_0
"204514_4;0;4;1;0.7850089717389556;1.0;1.0;1.0;0.7051114023591089;0.9953024275344784;0.9953024275344784;;1.0;1.0;1.0;1.0;1.0";-0.18384293848197306;-0.18384293848197306;;baseline_0
"205433_4;0;4;1;0.7328751370238031;1.0;1.0;1.0;0.7395833333333333;0.9954521229461892;0.9954521229461892;;1.0;1.0;1.0;1.0;1.0";-0.06421054302887413;-0.06421054302887413;0.06421054302887413;baseline_0
