Actual;Prediction;Prediction Probability;SHAP Precision;SHAP Recall;LIME Precision;LIME Recall;LINDA Precision;LINDA Recall;ACV Precision;ACV Recall;SHAP Correlation;LIME Correlation;ACV Correlation;LINDA Correlation
0;0;0.8032786885245902;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;1.0;0.3333333333333333;0.7082178891384031;0.0586273344048659;0.6060915267313264;-0.2695589580142075
1;0;0.94;0.14285714285714285;1.0;1.0;0.2;0.5;0.2;1.0;0.2;0.7082178891384031;0.4957403694797193;0.4727889717037675;-0.0418413704377861
0;0;0.8032786885245902;0.14285714285714285;1.0;1.0;0.1666666666666666;0.0;0.0;1.0;0.3333333333333333;0.7082178891384031;0.3077935056255462;0.2289265618386743;-0.0477667039350302
0;0;0.8796296296296297;0.14285714285714285;1.0;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.6666666666666666;0.7082178891384031;0.2291992017469301;0.317474715733108;0.2772038858097058
0;0;0.5952380952380952;0.14285714285714285;1.0;1.0;0.25;1.0;0.25;0.3333333333333333;0.25;0.7082178891384031;0.2948173896382008;0.3286992809345873;0.3767888419404497
0;0;0.8032786885245902;0.14285714285714285;1.0;1.0;0.1666666666666666;0.0;0.0;0.4285714285714285;0.5;0.7082178891384031;0.0732841680060824;0.2435533469029332;-0.2581542302484707
0;0;0.5128205128205128;0.14285714285714285;1.0;1.0;0.25;0.0;0.0;0.0;0.0;0.7082178891384031;0.5327561713040476;0.0;0.0622942483261089
0;0;0.8888888888888888;0.14285714285714285;1.0;1.0;0.25;1.0;0.25;1.0;0.25;0.7082178891384031;0.2948173896382008;0.4225771273642582;0.3375944429232505
0;0;0.7837837837837838;0.14285714285714285;1.0;1.0;0.25;1.0;0.25;1.0;0.5;0.7082178891384031;0.5029237823239896;0.3646738446708414;0.0720082299823095
0;0;0.9245283018867924;0.14285714285714285;1.0;1.0;0.5;0.0;0.0;1.0;1.0;0.7082178891384031;0.0119267560832174;0.9863939238321436;0.1102821933140711
1;0;0.5128205128205128;0.14285714285714285;1.0;1.0;0.25;0.0;0.0;0.0;0.0;0.7082178891384031;0.5327561713040476;0.0;0.1138528122970395
1;0;0.9245283018867924;0.14285714285714285;1.0;1.0;0.5;0.0;0.0;1.0;1.0;0.7082178891384031;-0.0119267560832174;0.5341500201995042;0.1105898150924136
1;0;0.72;0.14285714285714285;1.0;1.0;0.25;0.0;0.0;0.0;0.0;0.7082178891384031;0.5029237823239896;0.0;0.0554937399655452
0;0;0.5303030303030303;0.14285714285714285;1.0;1.0;0.6666666666666666;1.0;0.3333333333333333;0.5;0.6666666666666666;0.7082178891384031;0.4738791022072739;0.3477670622469944;0.2441112790789413
0;0;0.5128205128205128;0.14285714285714285;1.0;1.0;0.25;1.0;0.25;0.0;0.0;0.7082178891384031;0.5152887558514558;0.0;0.0828893162880279
0;0;0.5357142857142857;0.14285714285714285;1.0;1.0;0.1666666666666666;1.0;0.1666666666666666;1.0;0.3333333333333333;0.7082178891384031;0.61976140561806;0.1651445647689541;0.1792892939614112
0;0;0.5128205128205128;0.14285714285714285;1.0;1.0;0.25;0.0;0.0;0.0;0.0;0.7082178891384031;0.5152887558514558;0.0;-0.1222072251047286
0;0;0.7837837837837838;0.14285714285714285;1.0;1.0;0.25;1.0;0.25;1.0;0.5;0.7082178891384031;0.2948173896382008;0.5150370451673714;0.3037409742023908
1;0;0.5966386554621849;0.14285714285714285;1.0;1.0;0.5;0.0;0.0;0.5;0.5;0.7082178891384031;0.441289975079044;0.2439676092264197;0.2321739293347651
1;0;0.9918032786885246;0.14285714285714285;1.0;1.0;0.25;0.0;0.0;1.0;0.25;0.7082178891384031;0.3641861872001304;0.1716790150557904;0.1106566670344976
0;0;0.6091954022988506;0.14285714285714285;1.0;1.0;0.5;0.2;1.0;0.6666666666666666;0.5;0.7082178891384031;0.5029237823239896;0.2236067977499789;0.0
0;0;0.5303030303030303;0.14285714285714285;1.0;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.7082178891384031;0.3948992518393949;0.0;0.2566001196398337
0;0;0.9245283018867924;0.14285714285714285;1.0;1.0;0.5;0.0;0.0;1.0;1.0;0.7082178891384031;0.441289975079044;0.5750665074622751;0.1457241271564912
1;0;0.9245283018867924;0.14285714285714285;1.0;1.0;0.5;0.0;0.0;1.0;1.0;0.7082178891384031;0.441289975079044;0.4307217611419645;0.0904148301340816
1;0;0.65625;0.14285714285714285;1.0;1.0;0.2;0.0;0.0;0.0;0.0;0.7082178891384031;0.3068868953922071;0.0;-0.0481078826212393
1;1;0.6792452830188679;0.14285714285714285;1.0;1.0;0.1666666666666666;1.0;0.1666666666666666;0.0;0.0;0.7082178891384031;0.3864394646794963;0.0;0.3660489751712145
1;1;0.9285714285714286;0.14285714285714285;1.0;1.0;0.1428571428571428;1.0;0.1428571428571428;1.0;0.2857142857142857;0.7082178891384031;0.5484084971070817;0.393521898726764;0.2658089875013611
1;1;0.9245283018867924;0.14285714285714285;1.0;1.0;0.1666666666666666;1.0;0.1666666666666666;0.5;0.1666666666666666;0.7082178891384031;0.4739351925314577;0.5521177907240943;0.2216755492607363
1;1;0.9245283018867924;0.14285714285714285;1.0;1.0;0.1666666666666666;1.0;0.1666666666666666;1.0;0.3333333333333333;0.7082178891384031;0.61976140561806;0.3600233026787853;0.1407755044168892
1;1;0.6854838709677419;0.14285714285714285;1.0;1.0;0.5;0.0;0.0;0.3333333333333333;0.5;0.7082178891384031;0.441289975079044;0.5201459427908689;0.025443151156394
1;1;0.6666666666666666;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7082178891384031;-0.0592348877759092;-0.2268046058132572;0.0
1;1;0.9285714285714286;0.14285714285714285;1.0;1.0;0.1428571428571428;1.0;0.1428571428571428;0.6666666666666666;0.2857142857142857;0.7082178891384031;0.3290450982642491;0.1031285809156737;0.1929612462469899
0;1;0.8048780487804879;0.14285714285714285;1.0;1.0;0.1666666666666666;0.0;0.0;0.5;0.3333333333333333;0.7082178891384031;0.4885178138401179;0.4533540283502513;0.1828601283529977
1;1;0.6854838709677419;0.14285714285714285;1.0;1.0;0.5;0.0;0.0;0.5;0.5;0.7082178891384031;0.0834872925825218;0.0852369042491279;0.0601102229854169
1;1;0.9285714285714286;0.14285714285714285;1.0;1.0;0.1428571428571428;1.0;0.1428571428571428;0.6666666666666666;0.2857142857142857;0.7082178891384031;0.4387267976856654;0.4677071733467426;0.2786391062876764
1;1;0.8518518518518519;0.14285714285714285;1.0;1.0;0.1666666666666666;0.0;0.0;1.0;0.1666666666666666;0.7082178891384031;0.3957345072328452;0.3135272232644099;0.2861108359199962
1;1;0.8048780487804879;0.14285714285714285;1.0;1.0;0.1666666666666666;0.0;0.0;0.75;0.5;0.7082178891384031;0.5176830564574384;0.3796809524312579;0.1833878643084581
1;1;0.5982142857142857;0.14285714285714285;1.0;1.0;0.1666666666666666;0.0;0.0;1.0;0.5;0.7082178891384031;0.61976140561806;0.5270462766947299;0.1792892939614112
0;1;0.5555555555555556;0.14285714285714285;1.0;1.0;0.2;0.0;0.0;1.0;0.4;0.7082178891384031;0.3324549831021843;0.2830110211550746;0.2705579809836729
0;1;0.5625;0.14285714285714285;1.0;1.0;0.25;0.0;0.0;0.0;0.0;0.7082178891384031;0.0693687975619296;0.0443896761618475;-0.1198780559540391
1;1;0.951219512195122;0.14285714285714285;1.0;1.0;0.1428571428571428;0.0;0.0;1.0;0.2857142857142857;0.7082178891384031;0.6855106213838522;0.4440530357868857;0.0972597525159274
1;1;0.59375;0.14285714285714285;1.0;1.0;0.25;1.0;0.25;0.6666666666666666;0.5;0.7082178891384031;0.4682393835430248;0.2912876325017676;0.3504127789425758
1;1;0.8482142857142857;0.14285714285714285;1.0;1.0;0.2;0.0;0.0;1.0;0.4;0.7082178891384031;0.5065980694890428;0.3418817293789138;0.0960030721474638
1;1;0.8482142857142857;0.14285714285714285;1.0;1.0;0.2;0.0;0.0;1.0;0.4;0.7082178891384031;0.617416397189771;0.4028736481723314;0.112917914315693
0;1;0.8482142857142857;0.14285714285714285;1.0;1.0;0.2;0.0;0.0;1.0;0.4;0.7082178891384031;0.4749356901459776;0.471278863179632;0.256008192393237
1;1;0.5982142857142857;0.14285714285714285;1.0;1.0;0.1666666666666666;0.0;0.0;1.0;0.3333333333333333;0.7082178891384031;0.5614309203834191;0.4645788944483837;0.1752409563382895
1;1;0.5982142857142857;0.14285714285714285;1.0;1.0;0.1666666666666666;0.0;0.0;0.6666666666666666;0.3333333333333333;0.7082178891384031;0.6051787843093999;0.3543397263724093;0.1797866299901978
1;1;0.9245283018867924;0.14285714285714285;1.0;1.0;0.1666666666666666;0.0;0.0;1.0;0.3333333333333333;0.7082178891384031;0.6489266482353806;0.5416924971936273;0.0444554224474387
1;1;0.6792452830188679;0.14285714285714285;1.0;1.0;0.1666666666666666;1.0;0.1666666666666666;0.0;0.0;0.7082178891384031;0.5905961630007396;0.0;0.323016229047013
1;1;0.951219512195122;0.14285714285714285;1.0;1.0;0.1428571428571428;0.0;0.0;1.0;0.2857142857142857;0.7082178891384031;0.6855106213838522;0.5550662947336072;0.0423755866410882
0;1;0.6854838709677419;0.14285714285714285;1.0;1.0;0.5;0.0;0.0;0.6666666666666666;1.0;0.7082178891384031;0.0834872925825218;0.333462008626037;0.025443151156394
1;1;0.5982142857142857;0.14285714285714285;1.0;1.0;0.1666666666666666;0.0;0.0;0.6666666666666666;0.3333333333333333;0.7082178891384031;0.61976140561806;0.3543397263724093;0.1833878643084581
1;1;0.9245283018867924;0.14285714285714285;1.0;1.0;0.1666666666666666;0.0;0.0;1.0;0.3333333333333333;0.7082178891384031;0.6489266482353806;0.3966644140109588;0.1407755044168892
1;1;0.9285714285714286;0.14285714285714285;1.0;1.0;0.1428571428571428;1.0;0.1428571428571428;0.6666666666666666;0.2857142857142857;0.7082178891384031;0.6032493468177899;0.4125602019171507;0.1746246113209726
0;1;0.9333333333333332;0.14285714285714285;1.0;1.0;0.1666666666666666;0.0;0.0;1.0;0.3333333333333333;0.7082178891384031;0.4690186752389275;0.5589343178982141;0.1481359563900607
1;1;0.8482142857142857;0.14285714285714285;1.0;1.0;0.2;0.0;0.0;1.0;0.4;0.7082178891384031;0.5224292591605755;0.1722507755289644;0.0483933918495827
1;1;0.6854838709677419;0.14285714285714285;1.0;1.0;0.5;0.0;0.0;0.6666666666666666;1.0;0.7082178891384031;0.1311943169153914;0.7826957343774223;0.0597913336111812
1;1;0.6854838709677419;0.14285714285714285;1.0;1.0;0.5;0.0;0.0;0.5;0.5;0.7082178891384031;0.441289975079044;0.2091621016245032;0.0
0;1;0.9285714285714286;0.14285714285714285;1.0;1.0;0.1428571428571428;1.0;0.1428571428571428;0.6666666666666666;0.2857142857142857;0.7082178891384031;0.630669771673144;0.5347680719305355;0.1695023465643529
1;1;1.0;0.14285714285714285;1.0;1.0;0.1428571428571428;0.0;0.0;1.0;0.2857142857142857;0.7082178891384031;0.6954774993556619;0.4666693479116453;-0.0350818889978428
1;1;0.9759036144578314;0.14285714285714285;1.0;1.0;0.1428571428571428;0.0;0.0;1.0;0.2857142857142857;0.7082178891384031;0.6541620043444345;0.2797673303315149;-0.0353730299981674
1;1;0.8518518518518519;0.14285714285714285;1.0;1.0;0.1666666666666666;0.0;0.0;1.0;0.3333333333333333;0.7082178891384031;0.5862733440486595;0.4807619738204116;0.1651849041001143
1;1;0.8518518518518519;0.14285714285714285;1.0;1.0;0.1666666666666666;1.0;0.1666666666666666;1.0;0.3333333333333333;0.7082178891384031;0.600930177649876;0.4132442227713589;0.2596252064292123
1;1;0.8051948051948052;0.14285714285714285;1.0;1.0;0.1666666666666666;0.0;0.0;0.6666666666666666;0.3333333333333333;0.7082178891384031;0.5760135416920794;0.3751832396884335;0.2478961757802658
1;1;1.0;0.14285714285714285;1.0;1.0;0.1428571428571428;0.0;0.0;1.0;0.2857142857142857;0.7082178891384031;0.6817056676852528;0.5115745468919128;0.0353730299981674
1;1;0.951219512195122;0.14285714285714285;1.0;1.0;0.1428571428571428;0.0;0.0;1.0;0.2857142857142857;0.7082178891384031;0.6718004089561751;0.4662029116652477;0.0704295212273763
1;1;0.5982142857142857;0.14285714285714285;1.0;1.0;0.1666666666666666;0.0;0.0;0.3333333333333333;0.1666666666666666;0.7082178891384031;0.6343440269267203;0.3970932194581797;0.1842323701189091
1;1;0.9285714285714286;0.14285714285714285;1.0;0.5;0.1428571428571428;1.0;0.1428571428571428;0.5;0.2857142857142857;0.7082178891384031;0.2879144609812179;0.1350154312168304;0.2925710616020602
1;1;0.5982142857142857;0.14285714285714285;1.0;1.0;0.1666666666666666;0.0;0.0;1.0;0.5;0.7082178891384031;0.6343440269267203;0.5274219333901035;0.190479300367706
0;1;0.9759036144578314;0.14285714285714285;1.0;1.0;0.1428571428571428;0.0;0.0;1.0;0.2857142857142857;0.7082178891384031;0.6679338360148437;0.5495958303184842;-0.0069595640888276
1;1;0.9285714285714286;0.14285714285714285;1.0;1.0;0.1428571428571428;1.0;0.1428571428571428;1.0;0.2857142857142857;0.7082178891384031;0.6032493468177899;0.3652179436192359;0.2801770408798131
1;1;0.9245283018867924;0.14285714285714285;1.0;1.0;0.1666666666666666;0.0;0.0;1.0;0.3333333333333333;0.7082178891384031;0.6489266482353806;0.5060453993692575;0.3143546987030007
1;1;0.9759036144578314;0.14285714285714285;1.0;1.0;0.1428571428571428;0.0;0.0;1.0;0.2857142857142857;0.7082178891384031;0.6817056676852528;0.4492235543710968;-0.0485865147903505
0;1;0.5652173913043478;0.14285714285714285;1.0;1.0;0.1666666666666666;1.0;0.1666666666666666;0.0;0.0;0.7082178891384031;0.2406132515928939;0.0;0.4281843036204591
1;1;0.9759036144578314;0.14285714285714285;1.0;1.0;0.1428571428571428;0.0;0.0;1.0;0.2857142857142857;0.7082178891384031;0.7092493310260709;0.3743623771734602;-0.0212238179989004
