Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability;LIME Precision;LIME Recall;LIME Correlation;SHAP Precision;SHAP Recall;SHAP Correlation
213675_2;1.0;2.0;0.0;0.5483900181839326;1.0;0.9471665086019964;0.9471665086019964;0.6313202247191012;0.9955323512989104;0.9955323512989104;;1.0;1.0;;1.0;1.0;1.0;1.0;0.8365939851438579;1.0;1.0;0.8476747001788759
204691_3;1.0;3.0;0.0;0.6386237596978538;1.0;0.8920784900556451;0.8920784900556451;0.336565752128666;0.9869550860802504;0.9869550860802504;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.8366398360933075;1.0;1.0;0.7739328840059947
205143_3;0.0;3.0;0.0;0.5679581498320444;1.0;0.9577783267840296;0.9577783267840296;-0.1308254645141637;0.9819426549512912;0.9819426549512912;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.8408022233375528;1.0;1.0;0.7781390409842883
206579_3;0.0;3.0;1.0;0.5191328019908188;1.0;0.9359613582680908;0.9359613582680908;-0.0064999999999999;0.9893175829240428;0.9893175829240428;;1.0;1.0;;1.0;1.0;0.0;0.0;0.7658792529411371;1.0;1.0;0.7318713142230603
208070_3;0.0;3.0;0.0;0.517095812339301;1.0;0.9558557461693328;0.9558557461693328;-0.0923707440100882;0.9916723060811694;0.9916723060811694;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.8408022233375528;1.0;1.0;0.7529020991145275
209105_3;1.0;3.0;0.0;0.5950008336161895;1.0;0.9615248241883624;0.9615248241883624;0.04268545379196;0.5678168459877723;0.5678168459877723;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.7658792529411371;1.0;1.0;0.7402836281796472
210134_3;1.0;3.0;1.0;0.5138585703090697;1.0;0.9693187993425044;0.9693187993425044;-0.0409035409035407;0.8504017823480525;0.8504017823480525;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.7076058315217029;1.0;1.0;0.7276651572447668
213672_3;1.0;3.0;0.0;0.5255976033323164;1.0;0.9654830422068238;0.9654830422068238;0.6474358974358976;0.9686883629209384;0.9686883629209384;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.8033407381393449;1.0;1.0;0.7318713142230603
214037_3;0.0;3.0;0.0;0.5737641937071003;1.0;0.9461287124294327;0.9461287124294327;-0.038552321007081;0.9885298720656508;0.9885298720656508;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5577598907288717;0.0;0.0;0.6351297037223109
204466_4;0.0;4.0;1.0;0.7485951737331248;1.0;0.9131692008984452;0.9131692008984452;0.9093365569224204;0.986602984206276;0.986602984206276;;1.0;1.0;1.0;1.0;1.0;0.3333333333333333;1.0;0.6994309090746664;0.0;0.0;0.23056275448768246
204885_4;1.0;4.0;1.0;0.573124807515081;1.0;0.9462705070854616;0.9462705070854616;0.8798258181269794;0.981395622541436;0.981395622541436;;1.0;1.0;1.0;1.0;1.0;0.3333333333333333;1.0;0.6709408516785497;0.0;0.0;0.227364935424053
205002_4;1.0;4.0;0.0;0.7753818706894863;1.0;0.956677953996802;0.956677953996802;0.9338235294117648;0.9892277847825782;0.9892277847825782;;1.0;1.0;1.0;1.0;1.0;0.3333333333333333;1.0;0.6487186069095787;0.0;0.0;0.2940698512025537
207518_4;0.0;4.0;1.0;0.7101720348292775;1.0;0.9470251604212976;0.9470251604212976;0.9026808990347354;0.9910677761691896;0.9910677761691896;;1.0;1.0;1.0;1.0;1.0;0.3333333333333333;1.0;0.7125363354768801;0.0;0.0;0.23887708405311894
210617_4;0.0;4.0;1.0;0.9620565341399384;1.0;0.8212157744868522;0.8212157744868522;0.87608904438499;0.9886178425994092;0.9886178425994092;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6413111919865883;1.0;1.0;0.37219207949178507
211573_4;0.0;4.0;1.0;0.6510381332067289;1.0;0.8944692724523191;0.8944692724523191;0.9168918438455522;0.9883175751916627;0.9883175751916627;;1.0;1.0;1.0;1.0;1.0;0.3333333333333333;1.0;0.7176645458081812;0.0;0.0;0.2222484249222459
212003_4;1.0;4.0;1.0;0.6793826842627946;1.0;0.9554443376249948;0.9554443376249948;0.91097612065354;0.9839659280429828;0.9839659280429828;;1.0;1.0;1.0;1.0;1.0;0.3333333333333333;1.0;0.7216531538436375;0.0;0.0;0.22544624398587532
214085_4;1.0;4.0;0.0;0.9999999996542676;1.0;0.7256380030855869;0.7256380030855869;0.920697118972981;0.988339784606;0.988339784606;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6891744884120644;1.0;1.0;0.30296181214604345
204475_5;1.0;5.0;1.0;0.6429864540042749;1.0;0.9855402166419844;0.9855402166419844;0.8381351307651885;0.9770545724182956;0.9770545724182956;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6473653828747117;0.0;0.0;0.12282672481316402
205757_5;0.0;5.0;0.0;0.8692439715832587;1.0;0.9700748641870508;0.9700748641870508;0.8896993505339834;0.942012528744988;0.942012528744988;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.6807931100378246;1.0;1.0;0.08360304643661452
205918_5;1.0;5.0;0.0;0.9994196321643988;0.8104647218453189;0.7858650586863193;0.7858650586863193;0.8488513640052437;0.9722728097377734;0.9722728097377734;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.6692852039652777;1.0;1.0;0.10624764426225135
206222_5;0.0;5.0;0.0;0.8776699254406671;1.0;0.9538654541480744;0.9538654541480744;0.8903922642964406;0.9795109928678192;0.9795109928678192;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.6804277796863153;1.0;1.0;0.09674500053185019
207334_5;0.0;5.0;1.0;0.7334178228082006;0.7472862957937585;0.8059095888086834;0.8059095888086834;0.8517943821118803;0.9759251999287726;0.9759251999287726;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6024297496390517;1.0;1.0;0.2022850011120504
208772_5;0.0;5.0;1.0;0.980052184756093;0.7836817653890824;0.7878098035734621;0.7878098035734621;0.8602858440097123;0.9743410847534004;0.9743410847534004;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6800624493348059;1.0;1.0;0.15740017327909167
209823_5;1.0;5.0;1.0;0.8081636695353067;0.7836817653890824;0.958483231437715;0.958483231437715;0.9288551892738456;0.9789480619242892;0.9789480619242892;;1.0;1.0;;1.0;1.0;0.0;0.0;0.674765159237919;1.0;1.0;0.13394683981682498
211164_5;1.0;5.0;0.0;0.9557805074033268;0.8319801533603969;0.926166806955112;0.926166806955112;0.8639352246438573;0.9795056748939472;0.9795056748939472;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.6674585522077305;1.0;1.0;0.08865764416555132
205480_6;0.0;6.0;0.0;0.8194149921611074;1.0;0.6767035515331226;0.6767035515331226;0.3961194440621991;0.975156611860002;0.975156611860002;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.611332281513777;1.0;1.0;0.01044650018680491
205921_6;0.0;6.0;0.0;1.0;1.0;0.9756903629962124;0.9756903629962124;0.5630619306754999;0.967396904326168;0.967396904326168;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5998341502914182;1.0;0.5;-0.08478671081848636
206745_6;0.0;6.0;0.0;0.9999922875117714;1.0;0.94663004022025;0.94663004022025;0.1497291626000391;0.9714808831035354;0.9714808831035354;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.6181592969270527;0.0;0.0;-0.08974272486059846
208196_6;1.0;6.0;1.0;1.0;1.0;0.7890405773652901;0.7890405773652901;0.8804353956347639;0.971654144580002;0.971654144580002;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6076492863566153;1.0;1.0;-0.1044324876530676
210134_6;1.0;6.0;1.0;0.992922570477418;0.6851235741444868;0.8755965884725221;0.8755965884725221;0.0639495812093295;0.8938177230381981;0.8938177230381981;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.6455571877303298;1.0;1.0;0.05417603585249988
212479_6;0.0;6.0;0.0;0.997708556572604;1.0;0.9447380226983164;0.9447380226983164;0.7571057790039204;0.9648057837409896;0.9648057837409896;;1.0;1.0;1.0;1.0;1.0;0.3333333333333333;0.5;0.6199558799305462;0.0;0.0;-0.07458315249649086
213693_6;1.0;6.0;0.0;0.5733787200118327;1.0;0.7998570379463066;0.7998570379463066;0.289178979368308;0.8094590037909045;0.8094590037909045;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.6325319609550013;0.5;1.0;-0.006580263594096981
213720_6;1.0;6.0;0.0;0.8216481560664045;0.7123863790530456;0.6390671815231228;0.6390671815231228;0.3553756745537566;0.967202967883879;0.967202967883879;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5929173057279679;1.0;1.0;0.019483937557715204
204595_7;1.0;7.0;0.0;0.6402206775301538;1.0;0.9504608694457064;0.9504608694457064;0.1827966714905932;0.9999836243798016;0.9999836243798016;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6138898983293289;1.0;1.0;0.5134557237417984
205220_7;1.0;7.0;0.0;0.8879551383270462;1.0;0.94474568667045;0.94474568667045;0.1594097726173198;0.9999661206734136;0.9999661206734136;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6676658405308286;1.0;1.0;0.45915644845855025
205310_7;0.0;7.0;0.0;0.9811183987002424;1.0;0.920372449210805;0.920372449210805;0.2784468438538205;0.9996395422476098;0.9996395422476098;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6283239448310881;1.0;1.0;0.483995075590768
205912_7;0.0;7.0;0.0;0.6108666051277827;1.0;0.938927263176104;0.938927263176104;0.0762892078681551;0.9999778108621646;0.9999778108621646;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6604748715155118;1.0;1.0;0.4845294226962235
207611_7;1.0;7.0;1.0;0.5942679263736842;1.0;0.9642312388596624;0.9642312388596624;0.1942028985507244;0.9999032594486754;0.9999032594486754;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.6488546824545288;1.0;1.0;0.48508463000995816
208094_7;0.0;7.0;1.0;0.9006896377665293;1.0;0.9683432477613632;0.9683432477613632;0.0813593516296218;0.9999648200169824;0.9999648200169824;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6455197403024978;1.0;1.0;0.48447390196485
210206_7;1.0;7.0;1.0;0.7729502426956116;1.0;0.9682171614316636;0.9682171614316636;0.1275915127955944;0.9999620650703348;0.9999620650703348;;1.0;1.0;;1.0;1.0;0.0;0.0;0.658025773372614;1.0;1.0;0.47486881543724063
214025_7;0.0;7.0;0.0;0.9467552300832216;1.0;0.8454470236825483;0.8454470236825483;0.0661829628776535;0.9999684327166376;0.9999684327166376;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6957523064674646;1.0;1.0;0.4288976498600122
204604_8;0.0;8.0;0.0;1.0;1.0;0.9449228859934696;0.9449228859934696;0.5420439302481557;0.950363732596314;0.950363732596314;;1.0;1.0;;1.0;1.0;0.0;0.0;0.5239883173236083;1.0;1.0;0.044481043791348665
206150_8;0.0;8.0;0.0;0.9997582771466684;1.0;0.9218498412489012;0.9218498412489012;0.4973776223776225;0.9668288882826128;0.9668288882826128;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5299008813529869;1.0;1.0;0.040951737000163906
206300_8;1.0;8.0;1.0;0.9844042200992152;1.0;0.8832963043157637;0.8832963043157637;0.6860439720442633;0.9549496390761316;0.9549496390761316;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5600840090046992;1.0;1.0;0.11492635704687305
209380_8;0.0;8.0;0.0;0.9999999998088924;1.0;0.9296770494777254;0.9296770494777254;0.7255224355574414;0.9558619476521828;0.9558619476521828;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5788906975964088;1.0;1.0;-0.010210968663780991
210251_8;1.0;8.0;0.0;0.997403813411758;1.0;0.9439403288137456;0.9439403288137456;0.7712686962978679;0.9295013379720508;0.9295013379720508;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5753431591787816;1.0;1.0;0.015192486073150522
210659_8;1.0;8.0;0.0;0.9865123630361068;1.0;0.8978916851311882;0.8978916851311882;0.5604615608619685;0.9531828932480696;0.9531828932480696;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5288197267876147;0.0;0.0;0.0530682737596505
211847_8;1.0;8.0;1.0;0.9999999996853433;1.0;0.9263980613269754;0.9263980613269754;0.641401962414768;0.9301845506159364;0.9301845506159364;;1.0;1.0;;1.0;1.0;0.0;0.0;0.557368964529471;1.0;1.0;0.12833794315630695
212983_8;0.0;8.0;0.0;0.9999999999837428;1.0;0.8901147261708113;0.8901147261708113;0.9085074785191471;0.9569033530364308;0.9569033530364308;;1.0;1.0;;1.0;1.0;0.0;0.0;0.5310158219985268;1.0;0.5;0.024089257058919945
204685_9;0.0;9.0;0.0;0.8832268965786209;1.0;0.975473479443792;0.975473479443792;0.0924190637121215;0.9625254896240864;0.9625254896240864;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6445278099017882;1.0;1.0;0.5311879850475294
205655_9;1.0;9.0;0.0;0.5509076681875109;1.0;0.9786408801184928;0.9786408801184928;-0.1954946328447764;0.7172539990565122;0.7172539990565122;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6920248406547262;1.0;1.0;0.49121398480562745
207518_9;0.0;9.0;1.0;0.8931524926778756;1.0;0.9839582830572952;0.9839582830572952;-0.1766364518814573;0.9656798552114118;0.9656798552114118;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6942843388628029;1.0;1.0;0.4912493102952382
207852_9;1.0;9.0;0.0;0.5086311277695976;1.0;0.7219561981140029;0.7219561981140029;0.2302289647422365;0.9450121427239534;0.9450121427239534;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.7005633654620896;1.0;1.0;0.4773436260027938
208772_9;0.0;9.0;1.0;0.6126981675074199;1.0;0.9845889581997412;0.9845889581997412;-0.2049701517312601;0.9294667588240336;0.9294667588240336;;1.0;1.0;;1.0;1.0;0.0;0.0;0.7004206603121059;1.0;1.0;0.4894778940537608
210107_9;0.0;9.0;0.0;0.5330860196963559;1.0;0.9398736690824852;0.9398736690824852;1.0;0.9719083130333118;0.9719083130333118;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.7020379853452555;1.0;1.0;0.47934793991980185
211164_9;1.0;9.0;1.0;0.7163618884571322;1.0;0.9826875607854716;0.9826875607854716;-0.1955064110920348;0.9503684247462484;0.9503684247462484;;1.0;1.0;;1.0;1.0;0.0;0.0;0.6899080475966334;1.0;1.0;0.5067335757280291
213234_9;1.0;9.0;0.0;0.9414464930030394;1.0;0.9493519859312336;0.9493519859312336;-0.0169446769890373;0.96500369794758;0.96500369794758;;1.0;1.0;;1.0;1.0;0.0;0.0;0.683367394889043;1.0;1.0;0.49397814031325205
204703_10;1.0;10.0;0.0;0.992599278477718;1.0;0.9537884232839507;0.9537884232839507;0.0141340612678164;1.0;1.0;;1.0;1.0;;1.0;1.0;0.0;0.0;0.4745134254790716;1.0;1.0;0.37546806286045276
204718_10;1.0;10.0;1.0;0.8863208790929002;1.0;0.9702525870387196;0.9702525870387196;-0.1416013420771695;0.999999999999946;0.999999999999946;;1.0;1.0;;1.0;1.0;0.0;0.0;0.5194951650960542;0.6666666666666666;1.0;0.37380040203181153
205367_10;0.0;10.0;0.0;0.9991451279646916;1.0;0.9479945418052416;0.9479945418052416;-0.2343450773924909;0.9999999999999992;0.9999999999999992;;1.0;1.0;;1.0;1.0;0.0;0.0;0.501976886034284;1.0;1.0;0.2847872640919385
205924_10;0.0;10.0;0.0;0.9999999978774384;1.0;0.9650157444787996;0.9650157444787996;-0.064583356565202;0.9999999999999992;0.9999999999999992;;1.0;1.0;;1.0;1.0;0.0;0.0;0.5457110852165769;0.0;0.0;0.2429574354625222
206342_10;0.0;10.0;1.0;0.9997767752736992;1.0;0.9831545371952364;0.9831545371952364;-0.189170023732077;0.9999999999999956;0.9999999999999956;;1.0;1.0;;1.0;1.0;0.0;0.0;0.5046301058320045;0.0;0.0;0.36711756952186414
208619_10;1.0;10.0;1.0;0.5796677590706518;1.0;0.9756016477580892;0.9756016477580892;-0.2033625653290816;1.0;1.0;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5381028456641732;1.0;1.0;0.38609895091386776
209269_10;0.0;10.0;0.0;0.9999817859812278;1.0;0.9660120884946533;0.9660120884946533;-0.2093649286095127;0.9999999999999998;0.9999999999999998;;1.0;1.0;;1.0;1.0;0.0;0.0;0.5440594119650158;1.0;1.0;0.25123914043746653
211011_10;1.0;10.0;0.0;0.8964007853420601;1.0;0.9641145772921637;0.9641145772921637;0.0286320897785838;0.9999999999999998;0.9999999999999998;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5191613162473344;1.0;1.0;0.31122208530014267
206086_11;0.0;11.0;1.0;0.6039342243523605;1.0;0.9964869061119158;0.9964869061119158;1.0;0.9603891712979228;0.9603891712979228;;1.0;1.0;;;;0.0;0.0;0.7294870773873885;1.0;1.0;0.5085578435696367
207662_11;0.0;11.0;1.0;0.6083688667926366;1.0;0.9941848868849696;0.9941848868849696;0.4596717610811141;0.9580855431858262;0.9580855431858262;;1.0;1.0;;;;0.0;0.0;0.6983631243097799;1.0;1.0;0.509721429137669
207780_11;1.0;11.0;0.0;0.7948374478506037;1.0;0.9889108594721427;0.9889108594721427;0.2889592142589519;0.9054499892129642;0.9054499892129642;;1.0;1.0;;;;1.0;1.0;0.723283910013258;1.0;1.0;0.4930558359263534
207810_11;0.0;11.0;1.0;0.5592482385118489;1.0;0.9963508840812234;0.9963508840812234;0.362025909161854;0.9421266838748515;0.9421266838748515;;1.0;1.0;;;;0.0;0.0;0.7264327945408666;1.0;1.0;0.503775790686382
209646_11;1.0;11.0;1.0;0.5198002311788013;1.0;0.9967255803849728;0.9967255803849728;0.4154749744637384;0.9682169908634748;0.9682169908634748;;1.0;1.0;;;;0.0;0.0;0.74932640136391;1.0;1.0;0.4686090081758579
210704_11;1.0;11.0;0.0;0.5618159470845654;1.0;0.9915322460641468;0.9915322460641468;0.4624398327152213;0.9069037940446952;0.9069037940446952;;1.0;1.0;;;;0.0;0.0;0.7127155507832581;1.0;1.0;0.5244649096887127
211784_11;0.0;11.0;1.0;0.8757457962781864;1.0;0.9957137678245728;0.9957137678245728;0.3999700535512965;0.9416249681444564;0.9416249681444564;;1.0;1.0;;;;0.0;0.0;0.7394607974791275;1.0;1.0;0.49609896395094927
212560_11;1.0;11.0;0.0;0.6946462484467706;1.0;0.9865650856548316;0.9865650856548316;1.0;0.9233781341286929;0.9233781341286929;;1.0;1.0;;;;0.0;0.0;0.7231217357028232;1.0;1.0;0.5294740036584128
205421_12;1.0;12.0;0.0;0.8458750118803292;1.0;0.9831892652039392;0.9831892652039392;0.1710106133182921;0.9706282761343572;0.9706282761343572;;1.0;1.0;;;;0.0;0.0;0.7286105621340532;1.0;1.0;0.4772859372729313
206510_12;1.0;12.0;0.0;0.9804721741984644;1.0;0.9865016132015456;0.9865016132015456;-0.005774918467853;0.9683035005963831;0.9683035005963831;;1.0;1.0;;;;1.0;1.0;0.6797618905931291;1.0;1.0;0.5149416198846083
208103_12;1.0;12.0;0.0;0.8980842324852087;1.0;0.9575174791913332;0.9575174791913332;0.2445866141732218;0.9448435098578308;0.9448435098578308;;1.0;1.0;;;;1.0;1.0;0.7170397393044641;1.0;1.0;0.510784385661343
208958_12;1.0;12.0;1.0;0.9318205050613232;1.0;0.9944945848929422;0.9944945848929422;0.0725196480734436;0.956759561282107;0.956759561282107;;1.0;1.0;;;;0.0;0.0;0.6902575955701069;0.3333333333333333;1.0;0.522835792809739
209939_12;0.0;12.0;1.0;0.8983025040169346;1.0;0.9926330882781365;0.9926330882781365;0.1353346752388317;0.9776181260415174;0.9776181260415174;;1.0;1.0;;;;0.0;0.0;0.7068953104575475;1.0;0.16666666666666666;0.48569960485616326
210071_12;0.0;12.0;0.0;0.8613591719279458;1.0;0.9621326690992672;0.9621326690992672;0.1993332501785829;0.9366618361382074;0.9366618361382074;;1.0;1.0;;;;0.0;0.0;0.705479561206089;1.0;0.6666666666666666;0.4880028185948581
211724_12;0.0;12.0;1.0;0.7528793881573347;1.0;0.9894409347717672;0.9894409347717672;-0.2146921724722521;0.9766174011507618;0.9766174011507618;;1.0;1.0;;;;0.0;0.0;0.747111104983939;1.0;1.0;0.47253232667550843
212235_12;0.0;12.0;0.0;0.7432239549418557;1.0;0.9865400336404396;0.9865400336404396;0.0700421267182971;0.9660827905116618;0.9660827905116618;;1.0;1.0;;;;0.0;0.0;0.7069698235760452;1.0;1.0;0.5021268812250729
206357_13;0.0;13.0;1.0;0.9270342948322706;1.0;0.9829692573875448;0.9829692573875448;-0.0631064389248379;0.9650166348671452;0.9650166348671452;;1.0;1.0;;;;0.0;0.0;0.6015054167570683;1.0;0.5;0.5078500082487452
206504_13;0.0;13.0;0.0;0.9749726202842371;1.0;0.982437015277832;0.982437015277832;-0.1162492505810561;0.9904476747562831;0.9904476747562831;;1.0;1.0;;;;0.0;0.0;0.601208066407845;1.0;1.0;0.5172306169571512
206718_13;1.0;13.0;1.0;0.98350292510406;1.0;0.9819382269009446;0.9819382269009446;-0.1406318878737194;0.9953448368312566;0.9953448368312566;;1.0;1.0;;;;0.0;0.0;0.6329609895482378;1.0;1.0;0.4822159260302048
211287_13;1.0;13.0;1.0;0.9038718405606196;1.0;0.9893482265418476;0.9893482265418476;-0.1727907080206285;0.9938302014973236;0.9938302014973236;;1.0;1.0;;;;0.0;0.0;0.6533762512593407;1.0;0.5;0.4774298541209505
211928_13;0.0;13.0;0.0;0.6169360125423176;1.0;0.974110229728284;0.974110229728284;-0.1394384052324302;0.9835484814752484;0.9835484814752484;;1.0;1.0;;;;0.0;0.0;0.6298022493816164;1.0;0.7142857142857143;0.5004630804123187
212103_13;1.0;13.0;1.0;0.6937654778292746;1.0;0.984984773132358;0.984984773132358;-0.1826963948523585;0.9968518351043932;0.9968518351043932;;1.0;1.0;;;;0.0;0.0;0.6333231917540103;1.0;1.0;0.4963164802452939
213720_13;1.0;13.0;0.0;0.6218803098646559;1.0;0.9843081862413464;0.9843081862413464;-0.2182898684797028;0.9961969635946276;0.9961969635946276;;1.0;1.0;;;;0.0;0.0;0.6263318468518886;1.0;1.0;0.5149974957063632
214142_13;0.0;13.0;0.0;0.9339704085181244;1.0;0.9426644653726818;0.9426644653726818;-0.037830538301071;0.9961959741489248;0.9961959741489248;;1.0;1.0;;;;0.0;0.0;0.659488805487991;1.0;0.5;0.4687313964039428
205819_14;0.0;14.0;1.0;0.5806172341467716;1.0;0.9918574303229666;0.9918574303229666;-0.1446911002031561;0.9532823828646576;0.9532823828646576;;1.0;1.0;;;;1.0;1.0;0.6631459530192385;0.0;0.0;0.5069565947759613
205897_14;0.0;14.0;1.0;0.5960143712464527;1.0;0.9837709570008408;0.9837709570008408;1.0;0.9403762139642668;0.9403762139642668;;1.0;1.0;;;;0.0;0.0;0.6762224991638018;1.0;1.0;0.49932900388762613
208655_14;1.0;14.0;0.0;0.8458761676462986;1.0;0.9834602314917128;0.9834602314917128;0.0686195129272557;0.9546537901693708;0.9546537901693708;;1.0;1.0;;;;0.0;0.0;0.6627152600008034;1.0;1.0;0.5301373472670513
