Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;MAPE Correctness;RMSE Correctness;R2 Correctness;Mode
HVZD;1;1;1;1.0;0.21905802287766352;-0.3899841570592104;-0.3899841570592104;;;;baseline_min
IJHE_4;0;4;1;1.0;0.47705715902659873;0.9233240591540678;0.9233240591540678;;;;baseline_min
IOEE_11;1;11;0;1.0;0.043085144574482204;0.4898864339732004;0.4898864339732004;;;;baseline_min
IOEE_12;1;12;0;1.0;0.33288283215076775;-1.3037007310718387;-1.3037007310718387;;;;baseline_min
IOEE_13;1;13;0;1.0;0.18676777064323546;-0.14522849096534451;-0.14522849096534451;;;;baseline_min
IOEE_14;1;14;0;1.0;0.29960585585585586;0.024104844239278167;0.024104844239278167;;;;baseline_min
IRGE_3;1;3;1;1.0;0.22552058111380147;0.6746176454645083;0.6746176454645083;;;;baseline_min
IRND_10;1;10;0;1.0;0.29960585585585586;-1.7066304165855368;-1.7066304165855368;0.033548529253192995;0.033548529253192995;-0.033548529253192995;baseline_min
IRND_3;1;3;0;1.0;0.02149679817775474;0.7935660467779448;0.7935660467779448;;;;baseline_min
IWBE_9;0;9;0;1.0;1.0;0.9999135269805551;0.9999135269805551;;;;baseline_min
JAQD_11;0;11;0;1.0;0.022800338409475374;0.9100435776405851;0.9100435776405851;0.033548529253192995;0.033548529253192995;-0.033548529253192995;baseline_min
JISD_11;1;11;0;1.0;0.16610354018845952;0.687838357524712;0.687838357524712;0.033548529253192995;0.033548529253192995;-0.033548529253192995;baseline_min
JISD_12;1;12;0;1.0;0.09949324324324327;0.7539918358304611;0.7539918358304611;0.033548529253192995;0.033548529253192995;-0.033548529253192995;baseline_min
JISD_13;1;13;0;1.0;0.23300341532627677;0.2560268127939692;0.2560268127939692;0.033548529253192995;0.033548529253192995;-0.033548529253192995;baseline_min
JXCE_11;1;11;0;1.0;0.5997747747747748;-0.4780815951101254;-0.4780815951101254;;;;baseline_min
JXCE_12;1;12;0;1.0;1.0;0.9999100625880621;0.9999100625880621;;;;baseline_min
LDMD_8;1;8;0;1.0;1.0;0.9999000608736176;0.9999000608736176;0.033548529253192995;0.033548529253192995;-0.033548529253192995;baseline_min
LDMD_9;1;9;0;1.0;0.6663286765810426;0.9746588572477571;0.9746588572477571;0.033548529253192995;0.033548529253192995;-0.033548529253192995;baseline_min
LJOE_10;1;10;0;1.0;0.05459791697962035;0.7569847846744155;0.7569847846744155;;;;baseline_min
LJXD_3;0;3;0;1.0;-0.0006757517738484875;0.7805041005724292;0.7805041005724292;0.033548529253192995;0.033548529253192995;-0.033548529253192995;baseline_min
LLPD_11;0;11;0;1.0;0.1995495495495495;0.884552141087764;0.884552141087764;0.033548529253192995;0.033548529253192995;-0.033548529253192995;baseline_min
LQFE_14;0;14;0;1.0;1.0;0.9994839704512496;0.9994839704512496;0.033548529253192995;0.033548529253192995;-0.033548529253192995;baseline_min
LXGE_2;1;2;1;1.0;0.22650866282195392;0.6743498893019864;0.6743498893019864;;;;baseline_min
LZUD_3;1;3;0;1.0;0.7365341008198152;0.9992963436843633;0.9992963436843633;0.033548529253192995;0.033548529253192995;-0.033548529253192995;baseline_min
MKYD_2;1;2;0;1.0;0.332657353162085;0.9284552568439333;0.9284552568439333;0.033548529253192995;0.033548529253192995;-0.033548529253192995;baseline_min
MLAE_10;1;10;1;1.0;0.1995495495495495;0.8241882564192997;0.8241882564192997;;;;baseline_min
MLAE_7;1;7;1;1.0;-0.0005630630630633071;0.12221632888069;0.12221632888069;;;;baseline_min
MWUD_8;1;8;1;1.0;0.0886525186423639;0.875756954692248;0.875756954692248;;;;baseline_min
NEZD_4;1;4;1;1.0;0.7365341008198152;0.9906299200130558;0.9906299200130558;;;;baseline_min
NMHD_11;0;11;0;1.0;0.09949324324324327;0.8506282795343267;0.8506282795343267;;;;baseline_min
NYIE_7;0;7;0;1.0;0.33288283215076764;0.6192434826040663;0.6192434826040663;;;;baseline_min
NYIE_8;0;8;0;1.0;0.09949324324324327;0.21329763720722916;0.21329763720722916;;;;baseline_min
NYWD;0;1;1;1.0;0.48711375212224095;0.976521511771787;0.976521511771787;;;;baseline_min
OEAE_5;1;5;1;1.0;0.7078763249953971;0.9019577121644421;0.9019577121644421;;;;baseline_min
OEZD_5;1;5;1;1.0;0.16610354018845963;0.28973814154417954;0.28973814154417954;;;;baseline_min
OHPE_3;1;3;0;1.0;0.29960585585585586;-0.8998869083764449;-0.8998869083764449;0.033548529253192995;0.033548529253192995;-0.033548529253192995;baseline_min
OMWD_8;0;8;1;1.0;0.2608942002235033;0.9978887114338776;0.9978887114338776;;;;baseline_min
OSQD_10;0;10;1;1.0;0.47705715902659873;0.9013244130519875;0.9013244130519875;;;;baseline_min
OTMD_7;0;7;0;1.0;0.3996621621621622;0.5668127358993214;0.5668127358993214;;;;baseline_min
PBND_5;1;5;1;1.0;-0.002256063169768785;0.8010888515027917;0.8010888515027917;;;;baseline_min
PDBE_6;1;6;0;1.0;0.6663286765810426;0.9724260674778984;0.9724260674778984;0.033548529253192995;0.033548529253192995;-0.033548529253192995;baseline_min
PJRD_3;0;3;1;1.0;0.7328641328811417;0.998804944275068;0.998804944275068;;;;baseline_min
PKHE_6;0;6;1;1.0;0.7365341008198152;-0.5722893973602847;-0.5722893973602847;;;;baseline_min
PKLE;0;1;1;1.0;0.48711375212224095;0.9819716092351994;0.9819716092351994;;;;baseline_min
PLBE_4;1;4;1;1.0;0.47705715902659873;0.9476735460526938;0.9476735460526938;;;;baseline_min
PRTD_9;0;9;0;1.0;0.09898591549295777;0.902323273112389;0.902323273112389;;;;baseline_min
QFTD_6;1;6;1;1.0;0.23300341532627677;0.09756629114984106;0.09756629114984106;;;;baseline_min
RNYD_8;0;8;0;1.0;1.0;0.9999840985243877;0.9999840985243877;0.033548507992516324;0.033548507992516324;-0.033548507992516324;baseline_min
RULD_9;0;9;0;1.0;1.0;0.9999781245635081;0.9999781245635081;0.033548507992516324;0.033548507992516324;-0.033548507992516324;baseline_min
SGNE_5;1;5;1;1.0;1.0;0.9996405580444507;0.9996405580444507;;;;baseline_min
SGNE_7;1;7;1;1.0;0.09949324324324327;0.7770573237077666;0.7770573237077666;;;;baseline_min
SKRD_11;0;11;0;1.0;1.0;0.9999619672113604;0.9999619672113604;0.033548529253192995;0.033548529253192995;-0.033548529253192995;baseline_min
SKRD_13;0;13;0;1.0;0.47705715902659873;0.9877830896100998;0.9877830896100998;0.033548529253192995;0.033548529253192995;-0.033548529253192995;baseline_min
STCE_6;1;6;0;1.0;0.21366620538731385;0.8174939518899408;0.8174939518899408;0.033548529253192995;0.033548529253192995;-0.033548529253192995;baseline_min
SYKD_3;0;3;1;1.0;0.22552058111380147;0.2178131468856429;0.2178131468856429;;;;baseline_min
TEPD_10;0;10;0;1.0;0.21366620538731362;-0.6470378084394497;-0.6470378084394497;0.033548529253192995;0.033548529253192995;-0.033548529253192995;baseline_min
TGQE;1;1;0;1.0;0.0886525186423639;0.7239080428676663;0.7239080428676663;0.033548529253192995;0.033548529253192995;-0.033548529253192995;baseline_min
TUSD_13;0;13;0;1.0;0.022800338409475374;0.899398111845823;0.899398111845823;0.047431425983766366;0.047431425983766366;-0.047431425983766366;baseline_min
TXLD_12;0;12;1;1.0;0.7365341008198152;0.91423580247373;0.91423580247373;;;;baseline_min
UJJE_4;0;4;1;1.0;0.7365341008198152;0.9984741285273366;0.9984741285273366;;;;baseline_min
UQID_2;0;2;0;1.0;1.0;0.9989124902282356;0.9989124902282356;0.033548529253192995;0.033548529253192995;-0.033548529253192995;baseline_min
URID_8;1;8;1;1.0;0.09949324324324327;0.6838300059836682;0.6838300059836682;;;;baseline_min
VXLD;0;1;1;1.0;0.7365341008198152;0.9991233618285468;0.9991233618285468;;;;baseline_min
VZWD_4;1;4;1;1.0;0.04785673998871964;0.9053423839325859;0.9053423839325859;;;;baseline_min
WFPD_10;0;10;0;1.0;1.0;0.9997300717431467;0.9997300717431467;0.033548529253192995;0.033548529253192995;-0.033548529253192995;baseline_min
WGFE_5;0;5;1;1.0;0.47705715902659873;0.9842176073355712;0.9842176073355712;;;;baseline_min
WIKE;1;1;1;1.0;0.45836853059767113;0.9850518983979424;0.9850518983979424;;;;baseline_min
WKHE_5;0;5;1;1.0;0.7252316795348885;0.9933499970634772;0.9933499970634772;;;;baseline_min
WQYD_3;0;3;0;1.0;0.09949324324324327;0.3720362037851521;0.3720362037851521;0.033548529253192995;0.033548529253192995;-0.033548529253192995;baseline_min
WVGE_7;0;7;0;1.0;1.0;0.9999164372674333;0.9999164372674333;;;;baseline_min
XIVD_6;0;6;0;1.0;0.7365341008198152;0.995621284336206;0.995621284336206;0.033548529253192995;0.033548529253192995;-0.033548529253192995;baseline_min
XMSD_2;0;2;1;1.0;0.47705715902659873;0.9889398729989057;0.9889398729989057;;;;baseline_min
XQND;0;1;1;1.0;0.7365341008198152;0.9521176918784163;0.9521176918784163;;;;baseline_min
YKYD_10;1;10;1;1.0;0.09949324324324327;-0.571553940640358;-0.571553940640358;;;;baseline_min
YKYD_6;1;6;1;1.0;0.7365341008198152;0.9978204259869843;0.9978204259869843;;;;baseline_min
YKYD_7;1;7;1;1.0;0.7252316795348885;0.9905352883432199;0.9905352883432199;;;;baseline_min
YVMD_12;0;12;0;1.0;0.7365341008198152;0.6631557885299417;0.6631557885299417;;;;baseline_min
ZDMD_9;1;9;1;1.0;0.24694880777489003;0.8740586761610375;0.8740586761610375;;;;baseline_min
ZGGE_2;1;2;1;1.0;0.022800338409475374;0.745883241894704;0.745883241894704;;;;baseline_min
ZNND_9;1;9;0;1.0;0.2136662053873135;0.3275269130416677;0.3275269130416677;0.033548529253192995;0.033548529253192995;-0.033548529253192995;baseline_min
ZVMD_11;1;11;0;1.0;0.2136662053873135;-0.45302774633623333;-0.45302774633623333;0.033548529253192995;0.033548529253192995;-0.033548529253192995;baseline_min
ZVMD_13;1;13;0;1.0;0.08271389420730546;-0.30998021056318525;-0.30998021056318525;0.033548529253192995;0.033548529253192995;-0.033548529253192995;baseline_min
ZVMD_14;1;14;0;1.0;0.49966212411307576;-0.39249831156433834;-0.39249831156433834;0.033548529253192995;0.033548529253192995;-0.033548529253192995;baseline_min
