Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;MAPE Correctness;RMSE Correctness;R2 Correctness;Mode
OSQD_10;0;10;1;1.0;0.47705715902659873;0.9013244130519875;0.9013244130519875;0.5284979832184771;0.5284987535198333;-0.5395781248813956;permutation
OTMD_7;0;7;0;1.0;0.3996621621621622;0.5668127358993214;0.5668127358993214;0.053000428804531194;0.053000428804531194;-0.05269802011596783;permutation
PBND_5;1;5;1;1.0;-0.002256063169768785;0.8010888515027917;0.8010888515027917;0.5474807890350941;0.5474776008689936;-0.5645908518920961;permutation
PDBE_6;1;6;0;1.0;0.6663286765810426;0.9724260674778984;0.9724260674778984;0.033548529253192995;0.033548529253192995;-0.033548529253192995;permutation
PJRD_3;0;3;1;1.0;0.7328641328811417;0.998804944275068;0.998804944275068;0.5419681835013621;0.5420091994048428;-0.5497703090393764;permutation
PKHE_6;0;6;1;1.0;0.7365341008198152;-0.5722893973602847;-0.5722893973602847;0.5305597602048603;0.5305592764902184;-0.5328989259227844;permutation
PKLE;0;1;1;1.0;0.48711375212224095;0.9819716092351994;0.9819716092351994;0.5474683352998375;0.547510194306476;-0.5556571406716266;permutation
PLBE_4;1;4;1;1.0;0.47705715902659873;0.9476735460526938;0.9476735460526938;0.5378926728045257;0.5378946955129996;-0.5427372836204475;permutation
PRTD_9;0;9;0;1.0;0.09898591549295777;0.902323273112389;0.902323273112389;0.058407449540845445;0.058407449540845445;-0.05844040156013301;permutation
QFTD_6;1;6;1;1.0;0.23300341532627677;0.09756629114984106;0.09756629114984106;0.5356538655427802;0.5356677326574929;-0.5442136574362112;permutation
RNYD_8;0;8;0;1.0;1.0;0.9999840985243877;0.9999840985243877;0.033548507992516324;0.033548507992516324;-0.033548507992516324;permutation
RULD_9;0;9;0;1.0;1.0;0.9999781245635081;0.9999781245635081;0.033548507992516324;0.033548507992516324;-0.033548507992516324;permutation
SGNE_5;1;5;1;1.0;1.0;0.9996405580444507;0.9996405580444507;0.5368793092614219;0.5368864277767713;-0.5446345345256525;permutation
SGNE_7;1;7;1;1.0;0.09949324324324327;0.7770573237077666;0.7770573237077666;0.53890922712208;0.5389277539986316;-0.5574544842186594;permutation
SKRD_11;0;11;0;1.0;1.0;0.9999619672113604;0.9999619672113604;0.020745121966785962;0.020745121966785962;-0.01981568355121736;permutation
SKRD_13;0;13;0;1.0;0.47705715902659873;0.9877830896100998;0.9877830896100998;0.050043532107876404;0.050043532107876404;-0.049683978673458355;permutation
STCE_6;1;6;0;1.0;0.21366620538731385;0.8174939518899408;0.8174939518899408;0.033548529253192995;0.033548529253192995;-0.033548529253192995;permutation
SYKD_3;0;3;1;1.0;0.22552058111380147;0.2178131468856429;0.2178131468856429;0.5438802115385597;0.5438814707508227;-0.555744297650224;permutation
TEPD_10;0;10;0;1.0;0.21366620538731362;-0.6470378084394497;-0.6470378084394497;0.06897805168708324;0.06897805168708324;-0.0690579383635298;permutation
TGQE;1;1;0;1.0;0.0886525186423639;0.7239080428676663;0.7239080428676663;0.061661413804245196;0.061661413804245196;-0.06158313568497445;permutation
TUSD_13;0;13;0;1.0;0.022800338409475374;0.899398111845823;0.899398111845823;-0.20541463253915163;-0.20541174768250534;0.22909686110689567;permutation
TXLD_12;0;12;1;1.0;0.7365341008198152;0.91423580247373;0.91423580247373;0.4686233130179301;0.46859629505197237;-0.4511652414613079;permutation
UJJE_4;0;4;1;1.0;0.7365341008198152;0.9984741285273366;0.9984741285273366;0.5397351585563022;0.539749028597895;-0.5499439558975175;permutation
UQID_2;0;2;0;1.0;1.0;0.9989124902282356;0.9989124902282356;0.06980677563190506;0.06980677563190506;-0.06987579852176988;permutation
URID_8;1;8;1;1.0;0.09949324324324327;0.6838300059836682;0.6838300059836682;0.5394103709084167;0.5394102924856358;-0.5734231101825668;permutation
VXLD;0;1;1;1.0;0.7365341008198152;0.9991233618285468;0.9991233618285468;0.542564535477432;0.5425921398978492;-0.5514938478693618;permutation
VZWD_4;1;4;1;1.0;0.04785673998871964;0.9053423839325859;0.9053423839325859;0.5426591633871357;0.5426689994667766;-0.5555044142368192;permutation
WFPD_10;0;10;0;1.0;1.0;0.9997300717431467;0.9997300717431467;0.008316967930128026;0.008316967930128026;-0.0069214448592551025;permutation
WGFE_5;0;5;1;1.0;0.47705715902659873;0.9842176073355712;0.9842176073355712;0.5332682268131707;0.5332886968560284;-0.5401340603463937;permutation
WIKE;1;1;1;1.0;0.45836853059767113;0.9850518983979424;0.9850518983979424;0.5412264192667334;0.5412670009516218;-0.5514349691846583;permutation
WKHE_5;0;5;1;1.0;0.7252316795348885;0.9933499970634772;0.9933499970634772;0.3621698344270807;0.3629727895116964;-0.3865899697163038;permutation
WQYD_3;0;3;0;1.0;0.09949324324324327;0.3720362037851521;0.3720362037851521;-0.013375542920920165;-0.013375542920920165;0.015501940520633679;permutation
WVGE_7;0;7;0;1.0;1.0;0.9999164372674333;0.9999164372674333;0.026219233447878316;0.026219233447878316;-0.026219233447878316;permutation
XIVD_6;0;6;0;1.0;0.7365341008198152;0.995621284336206;0.995621284336206;-0.04036183643744725;-0.04036183643744725;0.0438555507136302;permutation
XMSD_2;0;2;1;1.0;0.47705715902659873;0.9889398729989057;0.9889398729989057;0.568007519828772;0.5680064733113582;-0.6105263045233907;permutation
XQND;0;1;1;1.0;0.7365341008198152;0.9521176918784163;0.9521176918784163;0.5408912628781073;0.5409345356317096;-0.5509658390194396;permutation
YKYD_10;1;10;1;1.0;0.09949324324324327;-0.571553940640358;-0.571553940640358;0.5132108067987233;0.5132601573502349;-0.49904861971684766;permutation
YKYD_6;1;6;1;1.0;0.7365341008198152;0.9978204259869843;0.9978204259869843;0.5191054838895898;0.5190216540216226;-0.5130110132222513;permutation
YKYD_7;1;7;1;1.0;0.7252316795348885;0.9905352883432199;0.9905352883432199;0.5120405557403065;0.5120724814776394;-0.5050850535044784;permutation
YVMD_12;0;12;0;1.0;0.7365341008198152;0.6631557885299417;0.6631557885299417;0.05651546114790186;0.05651546114790186;-0.05647359344193766;permutation
ZDMD_9;1;9;1;1.0;0.24694880777489003;0.8740586761610375;0.8740586761610375;0.5131519239088077;0.5131824530586595;-0.511186001660388;permutation
ZGGE_2;1;2;1;1.0;0.022800338409475374;0.745883241894704;0.745883241894704;0.5456353215775372;0.5457257550899991;-0.5601656739916457;permutation
ZNND_9;1;9;0;1.0;0.2136662053873135;0.3275269130416677;0.3275269130416677;0.024420691971619668;0.024420691971619668;-0.02360281107369381;permutation
ZVMD_11;1;11;0;1.0;0.2136662053873135;-0.45302774633623333;-0.45302774633623333;0.0685921804769825;0.0685921804769825;-0.06867174028237502;permutation
ZVMD_13;1;13;0;1.0;0.08271389420730546;-0.30998021056318525;-0.30998021056318525;0.065989933367277;0.065989933367277;-0.06607510700369441;permutation
ZVMD_14;1;14;0;1.0;0.49966212411307576;-0.39249831156433834;-0.39249831156433834;0.061027754802446335;0.061027754802446335;-0.061096014597742526;permutation
