Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability;MAPE Correctness;RMSE Correctness;R2 Correctness;Mode
Case235_8;1;8;1;0.9998528426287308;1.0;1.0;1.0;0.8053644809719492;0.9685651981376188;0.9685651981376188;;1.0;1.0;1.0;1.0;1.0;0.02254869029374667;0.02254869029374667;-0.02254869029374667;baseline_min
Case235_9;1;9;1;0.9999999652425496;1.0;1.0;1.0;0.8461291279414672;0.9460386774527544;0.9460386774527544;1.0;1.0;1.0;;1.0;1.0;0.043938524295234004;0.043938524295234004;-0.043938524295234004;baseline_min
Case238_12;1;12;1;0.99999999999964;1.0;1.0;1.0;0.8050968953925252;0.9557659825384492;0.9557659825384492;1.0;1.0;1.0;;1.0;1.0;0.04544228540184736;0.04544228540184736;-0.04544228540184736;baseline_min
Case238_13;1;13;1;0.9999999999999064;1.0;1.0;1.0;0.8237995985795893;0.9615115489518078;0.9615115489518078;1.0;1.0;1.0;;1.0;1.0;0.05668385038460682;0.05668385038460682;-0.05668385038460682;baseline_min
Case238_14;1;14;1;0.9999999999998715;1.0;1.0;1.0;0.8247507331378299;0.9662803959324828;0.9662803959324828;1.0;1.0;1.0;;1.0;1.0;0.056581140111439554;0.056581140111439554;-0.056581140111439554;baseline_min
Case239_3;0;3;0;0.8422748931163486;1.0;1.0;1.0;0.9258186758186758;0.9695218075176494;0.9695218075176494;;1.0;1.0;1.0;1.0;1.0;0.02722612293943289;0.02722612293943289;;baseline_min
Case239_9;0;9;0;0.9613206647467476;1.0;1.0;1.0;0.9163551744356494;0.9225440619828486;0.9225440619828486;;1.0;1.0;1.0;1.0;1.0;0.047736856872272554;0.047736856872272554;-0.047736856872272554;baseline_min
Case240_5;1;5;1;0.9146210758252692;1.0;1.0;1.0;0.8827373068432671;0.9543212879083116;0.9543212879083116;1.0;1.0;1.0;1.0;1.0;1.0;0.05893940422172699;0.05893940422172699;-0.05893940422172699;baseline_min
Case244_3;1;3;1;0.9999123989910124;1.0;1.0;1.0;0.9565475359486248;0.9728012746469672;0.9728012746469672;;1.0;1.0;1.0;1.0;1.0;0.05152528777530348;0.05152528777530348;-0.05152528777530348;baseline_min
Case245_14;1;14;1;0.9999994187266628;1.0;1.0;1.0;0.9130950718972496;0.9453534519609459;0.9453534519609459;;1.0;1.0;;1.0;1.0;0.06676056413545783;0.06676056413545783;0.014315916374336397;baseline_min
Case249_8;1;8;0;0.6392915772587613;1.0;1.0;1.0;0.9069522774702058;0.9725185834836032;0.9725185834836032;;1.0;1.0;1.0;1.0;1.0;0.055165510291400224;0.055165510291400224;;baseline_min
Case250_13;0;13;0;0.999997128724011;1.0;1.0;1.0;0.9467714746408676;0.972994353914231;0.972994353914231;;1.0;1.0;;1.0;1.0;0.015133453426329714;0.015133453426329714;-0.015133453426329714;baseline_min
Case251_10;0;10;0;0.9945442227486344;1.0;1.0;1.0;0.9480730730730732;0.9293432593710856;0.9293432593710856;1.0;1.0;1.0;1.0;1.0;1.0;0.047643040884831116;0.047643040884831116;-0.047643040884831116;baseline_min
Case251_14;0;14;0;0.9991581488996564;1.0;1.0;1.0;0.9695836997947817;0.9556896375309628;0.9556896375309628;;1.0;1.0;1.0;1.0;1.0;0.03237922722207685;0.03237922722207685;;baseline_min
Case256_10;1;10;1;0.9999999987303524;1.0;1.0;1.0;0.8972557085452018;0.9771795622135117;0.9771795622135117;1.0;1.0;1.0;;1.0;1.0;0.09580344847759185;0.09580344847759185;-0.09580344847759185;baseline_min
Case256_14;1;14;1;0.9999999854459928;1.0;1.0;1.0;0.9332368082368082;0.9545632552734438;0.9545632552734438;1.0;1.0;1.0;;1.0;1.0;0.09164905372785045;0.09164905372785045;-0.09164905372785045;baseline_min
Case256_5;1;5;1;0.9999999766172964;1.0;1.0;1.0;0.8560908942558747;0.9765814780449148;0.9765814780449148;;1.0;1.0;;1.0;1.0;0.09008424075256163;0.09008424075256163;-0.09008424075256163;baseline_min
Case256_7;1;7;1;0.9999998928216436;1.0;1.0;1.0;0.8730213772845953;0.9348931769137244;0.9348931769137244;;1.0;1.0;;1.0;1.0;0.1016930047364602;0.1016930047364602;-0.1016930047364602;baseline_min
Case257_13;1;13;1;0.9864647277309786;1.0;1.0;1.0;0.9300510711456454;0.9768953411609672;0.9768953411609672;1.0;1.0;1.0;1.0;1.0;1.0;0.0730316061415114;0.0730316061415114;-0.0730316061415114;baseline_min
Case258_10;1;10;1;0.892267911452058;1.0;1.0;1.0;0.9284248288232352;0.9587242217632378;0.9587242217632378;;1.0;1.0;1.0;1.0;1.0;0.03437600865592697;0.03437600865592697;-0.03437600865592697;baseline_min
Case259_8;1;8;1;0.9999999995949084;1.0;1.0;1.0;0.917376255819652;0.9647778542050472;0.9647778542050472;1.0;1.0;1.0;;1.0;1.0;0.05100745355330853;0.05100745355330853;-0.05100745355330853;baseline_min
Case263_6;0;6;0;0.9999996905667852;1.0;1.0;1.0;0.9614949247527323;0.9687625706478472;0.9687625706478472;;1.0;1.0;;1.0;1.0;0.056227848189301044;0.056227848189301044;0.005553517171784059;baseline_min
Case264_11;1;11;1;0.9998769936739954;1.0;1.0;1.0;0.9292484997272232;0.9803539080768612;0.9803539080768612;1.0;1.0;1.0;1.0;1.0;1.0;0.05094190587317331;0.05094190587317331;-0.05094190587317331;baseline_min
Case265_10;0;10;0;0.999995620030537;1.0;1.0;1.0;0.9141917293233084;0.6980215605690738;0.6980215605690738;1.0;1.0;1.0;;1.0;1.0;0.08048309178047361;0.08048309178047361;-0.08048309178047361;baseline_min
Case265_12;0;12;0;0.9999995801349794;1.0;1.0;1.0;0.9141097945878822;0.9595005877735312;0.9595005877735312;1.0;1.0;1.0;;1.0;1.0;0.08048309178047361;0.08048309178047361;-0.08048309178047361;baseline_min
Case266_12;1;12;1;0.8072383193660855;1.0;1.0;1.0;0.8905536600240649;0.9669807449241796;0.9669807449241796;1.0;1.0;1.0;1.0;1.0;1.0;0.042797442147776685;0.042797442147776685;-0.042797442147776685;baseline_min
Case267_5;1;5;1;0.999999999998977;1.0;1.0;1.0;0.8818037974683545;0.9747349343389456;0.9747349343389456;1.0;1.0;1.0;;1.0;1.0;0.051510696282621275;0.051510696282621275;-0.051510696282621275;baseline_min
Case269_11;0;11;0;0.9971300923693646;1.0;1.0;1.0;0.9480730730730732;0.9683870300841516;0.9683870300841516;;1.0;1.0;1.0;1.0;1.0;0.021222008333072206;0.021222008333072206;-0.021222008333072206;baseline_min
Case269_12;0;12;0;0.9994254109171352;1.0;1.0;1.0;0.9845979699010928;0.9458221641508024;0.9458221641508024;;1.0;1.0;1.0;1.0;1.0;0.004613789684839775;0.004613789684839775;-0.004613789684839775;baseline_min
Case273_8;0;8;0;0.9772397645600636;1.0;1.0;1.0;0.9152888344560114;0.9559500828919388;0.9559500828919388;1.0;1.0;1.0;1.0;1.0;1.0;0.0897727751546459;0.0897727751546459;-0.0897727751546459;baseline_min
Case274_3;0;3;0;0.9986257075646128;1.0;1.0;1.0;0.9249018295000092;0.8582045425923273;0.8582045425923273;1.0;1.0;1.0;1.0;1.0;1.0;0.018014537167636745;0.018014537167636745;-0.018014537167636745;baseline_min
Case27_13;0;13;0;0.9994670501384688;1.0;1.0;1.0;0.9679635633781072;0.9278976572118052;0.9278976572118052;;1.0;1.0;1.0;1.0;1.0;0.031015686845454114;0.031015686845454114;-0.031015686845454114;baseline_min
Case27_6;0;6;1;0.5577327816361811;1.0;1.0;1.0;0.910982410982411;0.9794080379316144;0.9794080379316144;;1.0;1.0;1.0;1.0;1.0;0.025617925773403362;0.025617925773403362;;baseline_min
Case29_4;1;4;1;0.9998990597236708;1.0;1.0;1.0;0.9184005434005434;0.9666575711571244;0.9666575711571244;;1.0;1.0;1.0;1.0;1.0;0.04044396758265391;0.04044396758265391;-0.04044396758265391;baseline_min
Case32_6;1;6;1;0.9998338900206306;1.0;1.0;1.0;0.8893333333333333;0.9575250915212168;0.9575250915212168;1.0;1.0;1.0;1.0;1.0;1.0;0.050453865284305545;0.050453865284305545;-0.050453865284305545;baseline_min
Case33_2;1;2;0;0.8772933009954462;1.0;1.0;1.0;0.8814488944752328;0.9749027825457152;0.9749027825457152;;1.0;1.0;1.0;1.0;1.0;0.024400551765999413;0.024400551765999413;-0.024400551765999413;baseline_min
Case3_11;0;11;0;0.8156768286852529;1.0;1.0;1.0;0.9203371492391456;0.98128138488629;0.98128138488629;1.0;1.0;1.0;1.0;1.0;1.0;0.0487443571016425;0.0487443571016425;-0.0487443571016425;baseline_min
Case3_12;0;12;0;0.9441947718466841;1.0;1.0;1.0;0.9087510993843448;0.9000058842294726;0.9000058842294726;;1.0;1.0;1.0;0.9999999999999999;0.9999999999999999;0.04201403329466501;0.04201403329466501;-0.04201403329466501;baseline_min
Case3_4;0;4;1;0.6418244066497911;1.0;1.0;1.0;0.9292484997272232;0.8219359169904978;0.8219359169904978;;1.0;1.0;1.0;1.0;1.0;0.032335397064860216;0.032335397064860216;-0.032335397064860216;baseline_min
Case43_8;0;8;0;0.8232298312124244;1.0;1.0;1.0;0.9375939849624059;0.9514556710605264;0.9514556710605264;;1.0;1.0;1.0;1.0;1.0;0.040573799827433796;0.040573799827433796;;baseline_min
Case46_11;0;11;0;0.9996679902908944;1.0;1.0;1.0;0.9835395843249246;0.9725662525562891;0.9725662525562891;;1.0;1.0;1.0;1.0;1.0;0.014166605561016643;0.014166605561016643;-0.014166605561016643;baseline_min
Case46_7;0;7;1;0.6626790248263752;1.0;1.0;1.0;0.8985902255639098;0.9360229739094929;0.9360229739094929;;1.0;1.0;1.0;1.0;1.0;0.05336648024361292;0.05336648024361292;-0.05336648024361292;baseline_min
Case47_6;0;6;0;0.8098333183590363;1.0;1.0;1.0;0.9031666666666668;0.961356178586628;0.961356178586628;;1.0;1.0;1.0;1.0;1.0;0.03376678921751188;0.03376678921751188;-0.03376678921751188;baseline_min
Case47_7;0;7;0;0.941886311694017;1.0;1.0;1.0;0.9324116465500082;0.9657794200757636;0.9657794200757636;;1.0;1.0;1.0;1.0;1.0;0.035926293179096944;0.035926293179096944;-0.035926293179096944;baseline_min
Case4_10;0;10;0;0.5465146479052034;1.0;1.0;1.0;0.9515833333333332;0.9631400670450908;0.9631400670450908;;1.0;1.0;1.0;1.0;1.0;0.02563240252422957;0.02563240252422957;-0.02563240252422957;baseline_min
Case6;1;1;1;0.6959479794745345;1.0;1.0;1.0;0.9130625226151708;0.7713223000216118;0.7713223000216118;;1.0;1.0;1.0;1.0;1.0;0.1245965527390994;0.1245965527390994;-0.1245965527390994;baseline_min
Case61_10;1;10;1;0.9999999801516986;1.0;1.0;1.0;0.789873417721519;0.9771147634941112;0.9771147634941112;;1.0;1.0;;1.0;1.0;0.0787146903787795;0.0787146903787795;-0.0787146903787795;baseline_min
Case62_2;0;2;0;0.9221109679445484;1.0;1.0;1.0;0.9835395843249246;0.9781500942758358;0.9781500942758358;;1.0;1.0;1.0;0.9999999999999999;0.9999999999999999;0.040196693969455556;0.040196693969455556;-0.040196693969455556;baseline_min
Case72;0;1;0;0.6985994817559384;1.0;1.0;1.0;0.9675280217523132;0.9811919032226444;0.9811919032226444;;1.0;1.0;1.0;1.0;1.0;0.12426582586173317;0.12426582586173317;-0.12426582586173317;baseline_min
Case72_5;0;5;0;0.9233016143146492;1.0;1.0;1.0;0.9845979699010928;0.9685624280047456;0.9685624280047456;;1.0;1.0;1.0;1.0;1.0;0.06506696628380186;0.06506696628380186;-0.06506696628380186;baseline_min
Case75_4;1;4;1;0.5132421341403786;1.0;1.0;1.0;0.9519453450671608;0.9723069400736176;0.9723069400736176;;1.0;1.0;1.0;1.0;1.0;0.04716165348381305;0.04716165348381305;-0.04716165348381305;baseline_min
Case78_12;1;12;1;0.9978627186984208;1.0;1.0;1.0;0.9247556412665447;0.9578975537531152;0.9578975537531152;1.0;1.0;1.0;1.0;1.0;1.0;0.0498876082977582;0.0498876082977582;-0.0498876082977582;baseline_min
Case7_3;0;3;0;0.9450845430824364;1.0;1.0;1.0;0.9023723783500116;0.96197186809665;0.96197186809665;;1.0;1.0;1.0;1.0;1.0;0.026507414146384783;0.026507414146384783;-0.026507414146384783;baseline_min
Case82;1;1;1;0.9082728611977154;1.0;1.0;1.0;0.971369931529294;0.9739953948375198;0.9739953948375198;;1.0;1.0;1.0;1.0;1.0;0.10241865941852007;0.10241865941852007;-0.10241865941852007;baseline_min
Case83_14;0;14;1;0.9992186037949592;1.0;1.0;1.0;0.9062918340026772;0.9780635272726558;0.9780635272726558;;1.0;1.0;1.0;1.0;1.0;0.07376820253486271;0.07376820253486271;-0.07376820253486271;baseline_min
Case84_4;0;4;0;0.9999999998002204;1.0;1.0;1.0;0.9130625226151708;0.965864693163212;0.965864693163212;;1.0;1.0;;1.0;1.0;0.06144900552116472;0.06144900552116472;-0.06144900552116472;baseline_min
Case86_2;0;2;1;0.9162755499275116;1.0;1.0;1.0;0.9160612853747746;0.9370750234824377;0.9370750234824377;;1.0;1.0;1.0;1.0;1.0;0.048569866916515186;0.048569866916515186;-0.048569866916515186;baseline_min
Case86_4;0;4;1;0.9350287250097198;1.0;1.0;1.0;0.8289900937876016;0.945214187318468;0.945214187318468;;1.0;1.0;1.0;1.0;1.0;0.05181311449588993;0.05181311449588993;-0.05181311449588993;baseline_min
Case89_13;0;13;0;0.9999999732225776;1.0;1.0;1.0;0.8907894736842106;0.9784435046166272;0.9784435046166272;;1.0;1.0;;1.0;1.0;0.07518282298334529;0.07518282298334529;-0.07518282298334529;baseline_min
Case90_8;0;8;0;0.9999999879131825;1.0;1.0;1.0;0.9009478996181124;0.9585430251262484;0.9585430251262484;;1.0;1.0;;1.0;1.0;0.08995737073414106;0.08995737073414106;-0.08995737073414106;baseline_min
Case91_11;1;11;1;0.9997924150417166;1.0;1.0;1.0;0.8537592187067381;-0.666794681079;-0.666794681079;1.0;1.0;1.0;1.0;1.0;1.0;0.0783406168326013;0.0783406168326013;-0.0783406168326013;baseline_min
Case91_7;1;7;1;0.999999437326103;1.0;1.0;1.0;0.8231031543052003;0.9782326809072512;0.9782326809072512;1.0;1.0;1.0;;1.0;1.0;0.07871999027973252;0.07871999027973252;-0.07871999027973252;baseline_min
Case93;1;1;1;0.9999999714396878;1.0;1.0;1.0;0.7928682342502218;0.9815438237165864;0.9815438237165864;;1.0;1.0;;1.0;1.0;0.10219717247139615;0.10219717247139615;-0.10219717247139615;baseline_min
Case95_13;1;13;1;0.9999999999851459;1.0;1.0;1.0;0.7911949685534592;0.9684314278639179;0.9684314278639179;1.0;1.0;1.0;;1.0;1.0;0.04373038354376639;0.04373038354376639;-0.04373038354376639;baseline_min
Case96_7;0;7;1;0.9997846003820664;1.0;1.0;1.0;0.9695836997947817;0.9643884777729193;0.9643884777729193;;1.0;1.0;1.0;1.0;1.0;0.003864177000176994;0.003864177000176994;-0.003864177000176994;baseline_min
Case99_3;0;3;1;0.9999737074006728;1.0;1.0;1.0;0.9046649105611372;0.04373780645048708;0.04373780645048708;;1.0;1.0;1.0;1.0;1.0;-0.002833747419628252;-0.002833747419628252;0.002833747419628252;baseline_min
Case9_6;0;6;0;0.9994904442954036;1.0;1.0;1.0;0.966616390145802;0.9665515144092379;0.9665515144092379;1.0;1.0;1.0;1.0;1.0;1.0;0.08352022703194065;0.08352022703194065;-0.08352022703194065;baseline_min
