"Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability";MAPE Correctness;RMSE Correctness;R2 Correctness;Mode
"207702_6;0;6;0;0.5280069332246038;1.0;1.0;1.0;1.0;0.9977500951319644;0.9977500951319644;;1.0;1.0;1.0;1.0;1.0";0.9362509754712508;0.9362509754712508;-0.2933461566097567;baseline_max
"207708_8;0;8;0;0.5173431211986921;1.0;1.0;1.0;-0.17172387111037454;0.9975416361335452;0.9975416361335452;;1.0;1.0;1.0;1.0;1.0";0.9197000218973771;0.9197000218973771;-0.9197000218973771;baseline_max
"207708_9;0;9;0;0.5046220124004062;1.0;1.0;1.0;1.0;0.9980697437541524;0.9980697437541524;;1.0;1.0;1.0;1.0;1.0";0.9166142508920786;0.9166142508920786;-0.9166142508920786;baseline_max
"207735_11;0;11;1;0.5552192071686006;1.0;1.0;1.0;1.0;0.9940765347382258;0.9940765347382258;;1.0;1.0;1.0;1.0;1.0";0.9014720022006066;0.9014720022006066;;baseline_max
"207741_9;0;9;1;0.548815966869116;1.0;1.0;1.0;-0.1775181261470813;0.9980476434024672;0.9980476434024672;;1.0;1.0;1.0;1.0;1.0";0.9095543336292315;0.9095543336292315;-0.9095543336292315;baseline_max
"207894_4;1;4;0;0.5314313628598493;1.0;1.0;1.0;1.0;0.9974275718041234;0.9974275718041234;;1.0;1.0;1.0;1.0;1.0";0.9182973987131505;0.9182973987131505;-0.9182973987131505;baseline_max
"208022_13;0;13;0;0.5066611152439953;1.0;1.0;1.0;1.0;0.9975647040292706;0.9975647040292706;;1.0;1.0;1.0;1.0;1.0";0.879674941650343;0.879674941650343;-0.879674941650343;baseline_max
"208028_2;1;2;0;0.5137453428872152;1.0;1.0;1.0;1.0;0.997545972752612;0.997545972752612;;1.0;1.0;1.0;1.0;1.0";0.9419518037223802;0.9419518037223802;-0.9419518037223802;baseline_max
"208052_6;1;6;1;0.5317511529651276;1.0;1.0;1.0;1.0;0.9987696907015396;0.9987696907015396;;1.0;1.0;1.0;1.0;1.0";0.9130714380792441;0.9130714380792441;-0.2976217181752078;baseline_max
"208052_7;1;7;1;0.551294131247371;1.0;1.0;1.0;-0.1746194379391106;0.99607293630191;0.99607293630191;;1.0;1.0;1.0;1.0;1.0";0.9091685697220129;0.9091685697220129;-0.9091685697220129;baseline_max
"208064_4;0;4;0;0.5236182545035315;1.0;1.0;1.0;-0.163053297199639;0.9978021888157758;0.9978021888157758;;1.0;1.0;1.0;1.0;1.0";0.9286768102764272;0.9286768102764272;-0.9286768102764272;baseline_max
"208136_14;0;14;1;0.6379448576648256;1.0;1.0;1.0;1.0;0.9976093717949306;0.9976093717949306;;1.0;1.0;1.0;1.0;1.0";0.8313347612911017;0.8313347612911017;-0.2933461566097567;baseline_max
"208190_7;1;7;1;0.5343071755019211;1.0;1.0;1.0;-0.17172387111037454;0.9975688456158968;0.9975688456158968;;1.0;1.0;1.0;1.0;1.0";0.895681471000084;0.895681471000084;-0.895681471000084;baseline_max
"208196_12;1;12;0;0.6167640679147992;1.0;1.0;1.0;-0.16883116883116922;0.9977719621064292;0.9977719621064292;;1.0;1.0;1.0;1.0;1.0";0.8630340452546228;0.8630340452546228;-0.2933461566097567;baseline_max
"208241_6;0;6;0;0.5524750560405507;1.0;1.0;1.0;1.0;0.9977146636332924;0.9977146636332924;;1.0;1.0;1.0;1.0;1.0";0.9000632973182049;0.9000632973182049;-0.9000632973182049;baseline_max
"208430_12;0;12;0;0.5135592181039048;1.0;1.0;1.0;-0.16883116883116922;0.9981781849664738;0.9981781849664738;;1.0;1.0;1.0;1.0;1.0";0.885800533519825;0.885800533519825;-0.885800533519825;baseline_max
"208451_3;1;3;0;0.5031754512396891;1.0;1.0;1.0;1.0;0.998304076099212;0.998304076099212;;1.0;1.0;1.0;1.0;1.0";0.9211026450816037;0.9211026450816037;-0.9211026450816037;baseline_max
"208556_13;1;13;1;0.5260989301832107;1.0;1.0;1.0;1.0;0.9988452297547415;0.9988452297547415;;1.0;1.0;1.0;1.0;1.0";0.8685325192969616;0.8685325192969616;-0.8685325192969616;baseline_max
"208778_12;1;12;1;0.5374779190609438;1.0;1.0;1.0;1.0;0.9972340033169796;0.9972340033169796;;1.0;1.0;1.0;1.0;1.0";0.8997827979491375;0.8997827979491375;;baseline_max
"208871_4;0;4;0;0.5435231920814518;1.0;1.0;1.0;1.0;0.9986657477464628;0.9986657477464628;;1.0;1.0;1.0;1.0;1.0";0.9320431059185712;0.9320431059185712;-0.9320431059185712;baseline_max
"208997_8;1;8;0;0.585056759400643;1.0;1.0;1.0;1.0;0.9933281925314459;0.9933281925314459;;1.0;1.0;1.0;1.0;1.0";0.9079179871498737;0.9079179871498737;-0.2933461566097567;baseline_max
"209006_12;0;12;1;0.5264642961056661;1.0;1.0;1.0;1.0;0.9984144629941384;0.9984144629941384;;1.0;1.0;1.0;1.0;1.0";0.8774403274803245;0.8774403274803245;-0.31484188970853116;baseline_max
"209078_14;0;14;1;0.5125540518230405;1.0;1.0;1.0;1.0;0.9980651547926648;0.9980651547926648;;1.0;1.0;1.0;1.0;1.0";0.874444734177103;0.874444734177103;-0.874444734177103;baseline_max
"209200_3;0;3;0;0.5399817915799262;1.0;1.0;1.0;-0.1775181261470813;0.9967349171324328;0.9967349171324328;;1.0;1.0;1.0;1.0;1.0";0.9446667145766104;0.9446667145766104;-0.9446667145766104;baseline_max
"209260_10;1;10;1;0.5378685650291667;1.0;1.0;1.0;-0.1544011544011552;0.9974521396940028;0.9974521396940028;;1.0;1.0;1.0;1.0;1.0";0.9059762635315447;0.9059762635315447;-0.9059762635315447;baseline_max
"209419_4;1;4;0;0.5349970605411339;1.0;1.0;1.0;-0.1775181261470813;0.997789460645738;0.997789460645738;;1.0;1.0;1.0;1.0;1.0";0.9219442189921397;0.9219442189921397;-0.9219442189921397;baseline_max
"209559_9;0;9;1;0.5326268132783702;1.0;1.0;1.0;1.0;0.9977439488008384;0.9977439488008384;;1.0;1.0;1.0;1.0;1.0";0.9114148169603626;0.9114148169603626;-0.9114148169603626;baseline_max
"209619_8;0;8;1;0.5336180401982505;1.0;1.0;1.0;1.0;0.9953061616171848;0.9953061616171848;;1.0;1.0;1.0;1.0;1.0";0.9150181851170536;0.9150181851170536;-0.9150181851170536;baseline_max
"209790_10;0;10;1;0.5651437429196481;1.0;1.0;1.0;1.0;0.9982598231939016;0.9982598231939016;;1.0;1.0;1.0;1.0;1.0";0.8907852316325529;0.8907852316325529;-0.8907852316325529;baseline_max
"209835_10;1;10;1;0.5359543959943508;1.0;1.0;1.0;-0.08583940301175264;0.9965878791329628;0.9965878791329628;;1.0;1.0;1.0;1.0;1.0";0.882627084871983;0.882627084871983;-0.882627084871983;baseline_max
"209939_8;0;8;1;0.545445450833793;1.0;1.0;1.0;1.0;0.9978865624280984;0.9978865624280984;;1.0;1.0;1.0;1.0;1.0";0.9002774697720952;0.9002774697720952;;baseline_max
"210149_8;1;8;0;0.5529390340210681;1.0;1.0;1.0;1.0;0.9979194982659292;0.9979194982659292;;1.0;1.0;1.0;1.0;1.0";0.9093206103341003;0.9093206103341003;-0.2933461566097567;baseline_max
"210206_10;1;10;1;0.5393846017958573;1.0;1.0;1.0;1.0;0.9953972875023456;0.9953972875023456;;1.0;1.0;1.0;1.0;1.0";0.894549011488425;0.894549011488425;-0.894549011488425;baseline_max
"210272_14;1;14;1;0.5299856305897411;1.0;1.0;1.0;1.0;0.9978196858283548;0.9978196858283548;;1.0;1.0;1.0;1.0;1.0";0.8705032575903422;0.8705032575903422;-0.8705032575903422;baseline_max
"210476_7;1;7;1;0.5415528653675876;1.0;1.0;1.0;-0.16883116883116964;0.9976817191795304;0.9976817191795304;;1.0;1.0;1.0;1.0;1.0";0.8993412380542334;0.8993412380542334;;baseline_max
"210497_6;1;6;1;0.5128119313573848;1.0;1.0;1.0;-0.1746194379391106;0.9974855174183521;0.9974855174183521;;1.0;1.0;1.0;1.0;1.0";0.9054963900623894;0.9054963900623894;-0.9054963900623894;baseline_max
"210497_9;1;9;1;0.5163884136851831;1.0;1.0;1.0;-0.15448048378229862;0.9982276393461296;0.9982276393461296;;1.0;1.0;1.0;1.0;1.0";0.895013853854989;0.895013853854989;-0.895013853854989;baseline_max
"210518_11;1;11;1;0.5721999356597359;1.0;1.0;1.0;1.0;0.9984438073657234;0.9984438073657234;;1.0;1.0;1.0;1.0;1.0";0.8815018232498357;0.8815018232498357;-0.8815018232498357;baseline_max
"210581_5;0;5;0;0.5174806820429885;1.0;1.0;1.0;1.0;0.9980062634069176;0.9980062634069176;;1.0;1.0;1.0;1.0;1.0";0.9214806868210007;0.9214806868210007;-0.9214806868210007;baseline_max
"210617_5;0;5;0;0.5391245167909962;1.0;1.0;1.0;-0.03806228373702458;0.5290388480121831;0.5290388480121831;;1.0;1.0;1.0;1.0;1.0";0.9135284798867801;0.9135284798867801;-0.9135284798867801;baseline_max
"210659_14;1;14;1;0.5176522696760324;1.0;1.0;1.0;-0.16883116883116964;0.9971079704746312;0.9971079704746312;;1.0;1.0;1.0;1.0;1.0";0.859392271499253;0.859392271499253;-0.859392271499253;baseline_max
"210683_5;1;5;0;0.5521882758534624;1.0;1.0;1.0;-0.1746194379391106;0.9980213334192792;0.9980213334192792;;1.0;1.0;1.0;1.0;1.0";0.8995022480445141;0.8995022480445141;-0.8995022480445141;baseline_max
"210987_4;1;4;0;0.5504821096165575;1.0;1.0;1.0;1.0;0.9982204580619124;0.9982204580619124;;1.0;1.0;1.0;1.0;1.0";0.9404588450239306;0.9404588450239306;-0.9404588450239306;baseline_max
"211155_10;0;10;0;0.5077651074671594;1.0;1.0;1.0;0.8316498316498316;0.9976184777138776;0.9976184777138776;;1.0;1.0;1.0;1.0;1.0";0.9029913898165515;0.9029913898165515;-0.9029913898165515;baseline_max
"211224_11;1;11;1;0.5164522520447059;1.0;1.0;1.0;1.0;0.9983718878720708;0.9983718878720708;;1.0;1.0;1.0;1.0;1.0";0.9019641722915746;0.9019641722915746;-0.9019641722915746;baseline_max
"211281_5;1;5;0;0.5628880533164304;1.0;1.0;1.0;1.0;0.9985934160358249;0.9985934160358249;;1.0;1.0;1.0;1.0;1.0";0.9202610711710678;0.9202610711710678;;baseline_max
"211357_14;0;14;1;0.6025387760408959;1.0;1.0;1.0;-0.1746194379391106;0.9968173475560994;0.9968173475560994;;1.0;1.0;1.0;1.0;1.0";0.8707764079716678;0.8707764079716678;;baseline_max
"211360_7;0;7;0;0.5317476112011356;1.0;1.0;1.0;1.0;0.995672028577376;0.995672028577376;;1.0;1.0;1.0;1.0;1.0";0.9382146479291682;0.9382146479291682;-0.9382146479291682;baseline_max
"211573_4;0;4;0;0.5376768800211794;1.0;1.0;1.0;-0.163053297199639;0.9920880665503418;0.9920880665503418;;1.0;1.0;1.0;1.0;1.0";0.9174558248026147;0.9174558248026147;-0.9174558248026147;baseline_max
"211721_7;0;7;1;0.5440420516650085;1.0;1.0;1.0;1.0;0.9976695768564346;0.9976695768564346;;1.0;1.0;1.0;1.0;1.0";0.91197637876995;0.91197637876995;-0.3235435499768574;baseline_max
"212003_13;1;13;0;0.5171154622893304;1.0;1.0;1.0;1.0;0.9978342046676948;0.9978342046676948;;1.0;1.0;1.0;1.0;1.0";0.8808096983378488;0.8808096983378488;-0.8808096983378488;baseline_max
"212109_9;1;9;0;0.5028679903220494;1.0;1.0;1.0;1.0;0.9980609616762908;0.9980609616762908;;1.0;1.0;1.0;1.0;1.0";0.9132479552499349;0.9132479552499349;-0.2933461566097567;baseline_max
"212298_13;0;13;1;0.5510300660239748;1.0;1.0;1.0;1.0;0.9978762596479928;0.9978762596479928;;1.0;1.0;1.0;1.0;1.0";0.8831722894763594;0.8831722894763594;;baseline_max
"212425_3;1;3;0;0.5062088921360963;1.0;1.0;1.0;1.0;0.9985209465047328;0.9985209465047328;;1.0;1.0;1.0;1.0;1.0";0.9396172711133948;0.9396172711133948;-0.9396172711133948;baseline_max
"212563_13;0;13;1;0.5962705164794161;1.0;1.0;1.0;-0.16326530612244916;0.9976301979046228;0.9976301979046228;;1.0;1.0;1.0;1.0;1.0";0.8682509852550502;0.8682509852550502;-0.3972810783391683;baseline_max
"212692_14;1;14;1;0.5768079001983749;1.0;1.0;1.0;1.0;0.9963047137998582;0.9963047137998582;;1.0;1.0;1.0;1.0;1.0";0.8685325192969616;0.8685325192969616;-0.8685325192969616;baseline_max
"212875_11;1;11;0;0.5213302747319863;1.0;1.0;1.0;-0.1512759672655084;0.9969684589662172;0.9969684589662172;;1.0;1.0;1.0;1.0;1.0";0.8808803907980829;0.8808803907980829;-0.8808803907980829;baseline_max
"213001_13;1;13;1;0.6262133252974986;1.0;1.0;1.0;-0.17172387111037454;0.9979542548492021;0.9979542548492021;;1.0;1.0;1.0;1.0;1.0";0.8231128572195342;0.8231128572195342;-0.8231128572195342;baseline_max
"213019_2;1;2;1;0.5092541469632224;1.0;1.0;1.0;1.0;0.9980412067569492;0.9980412067569492;;1.0;1.0;1.0;1.0;1.0";0.9094493506268068;0.9094493506268068;;baseline_max
"213088_10;1;10;0;0.6270658817908227;1.0;1.0;1.0;1.0;0.997199636775375;0.997199636775375;;1.0;1.0;1.0;1.0;1.0";0.9003438219550501;0.9003438219550501;;baseline_max
"213132_4;1;4;0;0.5485818010791461;1.0;1.0;1.0;1.0;0.9971835298299696;0.9971835298299696;;1.0;1.0;1.0;1.0;1.0";0.942422517481848;0.942422517481848;-0.942422517481848;baseline_max
"213432_12;1;12;0;0.654801027308503;1.0;1.0;1.0;-0.163053297199639;0.997909907165998;0.997909907165998;;1.0;1.0;1.0;1.0;1.0";0.8557404046966445;0.8557404046966445;-0.8557404046966445;baseline_max
"213468_3;1;3;0;0.5332652393667614;1.0;1.0;1.0;1.0;0.9979877916207004;0.9979877916207004;;1.0;1.0;1.0;1.0;1.0";0.9286768102764272;0.9286768102764272;-0.9286768102764272;baseline_max
"213705_9;0;9;0;0.5112712157496799;1.0;1.0;1.0;-0.15252189670794358;0.9943633965564126;0.9943633965564126;;1.0;1.0;1.0;1.0;1.0";0.9077646651980446;0.9077646651980446;-0.9077646651980446;baseline_max
"213906_2;1;2;0;0.5223263448359459;1.0;1.0;1.0;1.0;0.9978230596199666;0.9978230596199666;;1.0;1.0;1.0;1.0;1.0";0.9270892119994607;0.9270892119994607;-0.9270892119994607;baseline_max
"213954_6;0;6;0;0.6080602353173022;1.0;1.0;1.0;-0.1775181261470813;0.9974513569586057;0.9974513569586057;;1.0;1.0;1.0;1.0;1.0";0.9199805465342223;0.9199805465342223;-0.2933461566097567;baseline_max
"214142_4;0;4;0;0.5352271941261286;1.0;1.0;1.0;1.0;0.9982394720371379;0.9982394720371379;;1.0;1.0;1.0;1.0;1.0";0.9272741870922007;0.9272741870922007;-0.9272741870922007;baseline_max
