Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;MAPE Correctness;RMSE Correctness;R2 Correctness;Mode
1022_7;0;7;1;1.0;0.8953309217577706;-3.569655161313662;-3.569655161313662;0.3615570009699987;0.3615570009699987;-0.3523185453759608;baseline_max
1026_13;1;13;1;1.0;0.8743971061093248;-0.5168257602852342;-0.5168257602852342;0.3002578966790761;0.3002578966790761;-0.28265522577073315;baseline_max
1029_14;0;14;0;1.0;1.0;0.9930235241896044;0.9930235241896044;0.0881544965503325;0.0881544965503325;-0.08809627091432616;baseline_max
1031_5;0;5;0;1.0;1.0;0.790369827400907;0.790369827400907;0.07031909783906026;0.07031909783906026;-0.03357140562177258;baseline_max
1035_12;1;12;1;1.0;0.4043439004815409;-6.157562559587163;-6.157562559587163;;;;baseline_max
1035_7;1;7;1;1.0;0.9521801088380722;-1.473008696295322;-1.473008696295322;;;;baseline_max
1037_2;1;2;0;0.9764577976511184;0.7048789413417385;-5.075238981079408;-5.075238981079408;0.09754697285630982;0.09754697285630982;-0.11351311389850953;baseline_max
1043_5;1;5;1;1.0;0.8391959798994975;-0.9451435416865961;-0.9451435416865961;;;;baseline_max
1044_6;1;6;0;1.0;1.0;0.8493557307541539;0.8493557307541539;0.09232250044436136;0.09232250044436136;-0.08767886546261004;baseline_max
1045_6;0;6;1;1.0;0.28370866999025846;-12.68542993025671;-12.68542993025671;0.16789185179486282;0.16789185179486282;-0.16731493915366652;baseline_max
1047_3;0;3;0;1.0;1.0;0.9531217122614377;0.9531217122614377;0.07558336909139651;0.07558336909139651;-0.05460557155708941;baseline_max
1048_4;0;4;0;1.0;1.0;0.8654773484850482;0.8654773484850482;0.1205043334440885;0.1205043334440885;-0.11582657495678304;baseline_max
1053_10;0;10;0;1.0;1.0;0.9923194435022133;0.9923194435022133;0.044934133877364515;0.044934133877364515;-0.044934133877364515;baseline_max
1054_11;1;11;0;1.0;1.0;0.35404436909093184;0.35404436909093184;;;;baseline_max
1057_8;1;8;1;0.9826330426943573;0.7048789413417385;-1.3926949337557462;-1.3926949337557462;0.21486231916438397;0.21485946633317343;-0.21485946633317343;baseline_max
1058_13;1;13;1;1.0;0.7048789413417385;-9.344306857314706;-9.344306857314706;;;;baseline_max
1060_10;1;10;1;1.0;0.1902022180746863;-11.760024407320937;-11.760024407320937;0.4772089743842739;0.4772089743842739;-0.4539484818244414;baseline_max
1060_4;1;4;1;1.0;0.4043439004815409;-3.6346115623904787;-3.6346115623904787;0.2937797716503583;0.2937797716503583;-0.28840603893980205;baseline_max
1061_8;0;8;0;0.9999999998699424;1.0;0.03605576423244361;0.03605576423244361;0.06320506390688141;0.06320506390688141;-0.043956132006758256;baseline_max
1069_5;0;5;0;1.0;1.0;0.987243486956682;0.987243486956682;0.18113885452328332;0.18113885452328332;-0.16847026556694036;baseline_max
1071_10;1;10;1;1.0;0.24789410348977114;-9.728871601098493;-9.728871601098493;0.3558423761752289;0.3558423761752289;-0.33143520426310447;baseline_max
1077_4;1;4;1;1.0;0.284712883751538;-17.877866753105547;-17.877866753105547;0.3200661855641951;0.3200661855641951;-0.3014470648672015;baseline_max
1077_5;1;5;1;1.0;0.048096192384769365;-9.28951008120813;-9.28951008120813;0.3198411642485154;0.3198411642485154;-0.30195483087150393;baseline_max
1080_12;0;12;0;0.9999995022827864;0.7048789413417385;-5.534621181809744;-5.534621181809744;0.06251559969874627;0.06251559969874627;-0.06251559969874627;baseline_max
1086_8;0;8;1;1.0;0.2644600468070879;-4.9852168471154386;-4.9852168471154386;0.1669630968979209;0.1669630968979209;-0.1663481415347108;baseline_max
1088_2;0;2;1;1.0;0.9086891413126849;-1.705268771135064;-1.705268771135064;0.323792806343506;0.323792806343506;-0.3083331904639237;baseline_max
1088_5;0;5;1;1.0;0.8689624446366329;-2.4339824937871204;-2.4339824937871204;0.3353220163550468;0.3353220163550468;-0.30950919793754944;baseline_max
1091_3;1;3;1;1.0;1.0;-3.840902158589598;-3.840902158589598;0.21390240903602886;0.21390240903602886;-0.17753861096301554;baseline_max
1092_13;0;13;0;0.9998628950487516;1.0;0.1490457487997774;0.1490457487997774;0.05334878661199837;0.05142369563891233;-0.04305311845970919;baseline_max
1093_8;1;8;1;0.9994824313259456;0.4627815024926938;-9.236291703037448;-9.236291703037448;0.20879287634835922;0.20879003469982194;-0.20879003469982194;baseline_max
1095_3;0;3;0;1.0;1.0;0.9227461086490667;0.9227461086490667;0.07100851040947004;0.07100851040947004;-0.04005481177775372;baseline_max
1097_5;1;5;1;0.9999999999995453;1.0;-12.866020718810894;-12.866020718810894;0.2022848951232398;0.2022848951232398;-0.12511619669734966;baseline_max
1098_13;0;13;0;0.9926291063458484;1.0;0.44806196331584314;0.44806196331584314;0.06691891366735286;0.06691891366735286;-0.06691891366735286;baseline_max
1099_3;0;3;1;0.999999999943384;1.0;-11.703839758049533;-11.703839758049533;0.21853662370739257;0.21854318194234468;-0.10568085657019667;baseline_max
1100_9;1;9;1;1.0;0.6234939759036144;-5.227413916776926;-5.227413916776926;;;;baseline_max
1104_12;1;12;0;1.0;0.9521801088380722;-1.1150743106997463;-1.1150743106997463;0.11418579498740815;0.11418579498740815;-0.09997978518581731;baseline_max
1105_10;0;10;0;0.9999999999708962;1.0;0.20904009303699933;0.20904009303699933;0.04557948002872192;0.04557948002872192;-0.03535793722930029;baseline_max
1106_7;0;7;0;1.0;0.7048789413417385;-7.625159644784832;-7.625159644784832;0.06450853864882952;0.0645058594613202;-0.03021573368287858;baseline_max
1111_12;0;12;0;1.0;1.0;0.2562660467077148;0.2562660467077148;0.1654005778165745;0.1654005778165745;-0.1533459057163746;baseline_max
1111_7;0;7;0;1.0;1.0;0.9847835234713056;0.9847835234713056;0.16321698746261262;0.16321698746261262;-0.16271987583449035;baseline_max
1114_2;1;2;1;0.999999853984729;0.24909891870244294;-19.975219552260857;-19.975219552260857;0.2276459532687205;0.22764812014092697;-0.12400111812843369;baseline_max
1116_11;1;11;1;1.0;0.6301736070753072;-4.999566324390178;-4.999566324390178;;;;baseline_max
1116_12;1;12;1;1.0;0.5983935742971886;-4.2544493993362975;-4.2544493993362975;;;;baseline_max
1117_6;1;6;1;1.0;0.9086891413126849;-2.2895316044085567;-2.2895316044085567;0.3670682878573657;0.3670682878573657;-0.3581636414249761;baseline_max
1118_2;0;2;0;1.0;1.0;0.9092644300691876;0.9092644300691876;0.08839185885183629;0.08839185885183629;-0.0667570449281136;baseline_max
1120_14;1;14;1;1.0;0.6301736070753072;-2.896182515570984;-2.896182515570984;0.29932484396840486;0.29932484396840486;-0.2818510928569304;baseline_max
1122_4;1;4;0;1.0;1.0;0.921284107631612;0.921284107631612;0.09384274621422173;0.09384274621422173;-0.08725651247574909;baseline_max
1124_2;0;2;0;1.0;1.0;0.7902414224229416;0.7902414224229416;0.08579720852412465;0.08579720852412465;-0.0660671835961056;baseline_max
1127_4;1;4;1;0.8889681996204939;0.7048789413417385;-5.902423970321379;-5.902423970321379;0.2185525357817895;0.21854967484260984;-0.21854967484260984;baseline_max
1127_8;1;8;1;1.0;0.6933404701369374;-0.8952748107557011;-0.8952748107557011;0.3546904132652978;0.3546904132652978;-0.34533542906651854;baseline_max
1128_12;0;12;0;1.0;1.0;0.9329660233557385;0.9329660233557385;0.0702274587435013;0.0702274587435013;-0.0652227315290623;baseline_max
1129_4;0;4;1;1.0;0.6565897779984995;-3.6743069310192347;-3.6743069310192347;0.3646411947944774;0.3646411947944774;-0.3396125122276358;baseline_max
1129_6;0;6;1;1.0;0.7048789413417385;-10.505901227004834;-10.505901227004834;0.3659746552438837;0.3659746552438837;-0.3418589963246532;baseline_max
1132_13;1;13;1;1.0;0.37399839743589747;-4.558579876061734;-4.558579876061734;;;;baseline_max
1135_10;0;10;0;1.0;1.0;0.7961189892872311;0.7961189892872311;0.10164346035157738;0.10164346035157738;-0.09605421292517649;baseline_max
1135_9;0;9;0;1.0;1.0;0.9511654674371333;0.9511654674371333;0.10575928927940036;0.10575928927940036;-0.10019709336011746;baseline_max
1138_8;0;8;0;0.9999998128755754;1.0;0.8119632606764877;0.8119632606764877;0.08363735268595288;0.08363735268595288;-0.08363735268595288;baseline_max
1139_3;1;3;0;0.821265442345491;0.9521801088380722;-1.3648897477122715;-1.3648897477122715;0.10762987799537344;0.10762987799537344;-0.10762987799537344;baseline_max
912_10;1;10;1;1.0;0.4356942215088282;-6.406395529601634;-6.406395529601634;;;;baseline_max
914_13;1;13;1;1.0;0.5696209795426506;-7.041210570244267;-7.041210570244267;;;;baseline_max
914_2;1;2;1;1.0;0.2899625768511094;-7.884688337663169;-7.884688337663169;0.13194556169499413;0.13194556169499413;-0.13167307564956784;baseline_max
915_6;1;6;1;1.0;1.0;-8.813014856889916;-8.813014856889916;0.19798004569041247;0.19798004569041247;-0.15705418386818165;baseline_max
916_10;0;10;0;0.9999996902916362;1.0;0.26290383164441733;0.26290383164441733;0.06720836560878445;0.06720836560878445;-0.04572730113255058;baseline_max
916_4;0;4;0;1.0;1.0;0.893542736018488;0.893542736018488;0.0661961459627722;0.0661961459627722;-0.02932547868923709;baseline_max
918_11;1;11;0;1.0;1.0;-0.6034903417768829;-0.6034903417768829;0.10126337572760526;0.10126337572760526;-0.09478893466203264;baseline_max
919_2;0;2;0;1.0;1.0;0.9490073785774664;0.9490073785774664;0.08622053342903122;0.08622053342903122;-0.06453210055988773;baseline_max
928_6;0;6;0;0.9999999999995453;1.0;0.8415382373732327;0.8415382373732327;0.0586985618243322;0.0586985618243322;-0.11329983119173898;baseline_max
929_3;1;3;1;0.793063193777637;0.9086891413126849;-2.0732298340583504;-2.0732298340583504;0.22308946625729115;0.22307238849624705;-0.22307238849624705;baseline_max
930_10;1;10;1;1.0;0.8689624446366329;-2.2379924838872385;-2.2379924838872385;0.36190497343104094;0.36190497343104094;-0.3377476632146607;baseline_max
933_13;0;13;0;1.0;0.3321311694383222;-7.460783557198257;-7.460783557198257;0.10977974818283884;0.10979060484447857;-0.10061624324142335;baseline_max
934_9;0;9;0;0.999999961111599;1.0;0.7855301023730598;0.7855301023730598;0.07025963908013087;0.07025963908013087;-0.07025963908013087;baseline_max
935_14;0;14;0;1.0;0.6565897779984996;-8.92424609651746;-8.92424609651746;0.12450947173755368;0.12450947173755368;-0.11700459711091722;baseline_max
935_4;0;4;0;1.0;1.0;0.9546123592635649;0.9546123592635649;0.18313186193077743;0.18313186193077743;-0.17048473252561375;baseline_max
940_14;0;14;1;1.0;1.0;-0.3918044709555244;-0.3918044709555244;0.14606841756913444;0.14606841756913444;-0.09375689380427993;baseline_max
947_6;0;6;0;1.0;0.6243990384615384;-8.263454943070464;-8.263454943070464;0.059992421986083545;0.059992421986083545;-0.03617946274811599;baseline_max
947_8;0;8;0;1.0;1.0;-9.437089285331968;-9.437089285331968;0.09250591093749014;0.09250591093749014;-0.08893831640490632;baseline_max
948_11;0;11;0;0.9999999995538928;0.9521801088380722;-0.5744121718210109;-0.5744121718210109;0.04658989011767497;0.04658989011767497;-0.03713057530700204;baseline_max
948_14;0;14;0;0.9999890537929986;1.0;0.42814506996484936;0.42814506996484936;0.05580985203923005;0.05580985203923005;-0.05580985203923005;baseline_max
949_14;1;14;0;1.0;0.9521801088380722;-0.9054646850561392;-0.9054646850561392;0.08544519010915486;0.08544519010915486;-0.08284327867805259;baseline_max
950_11;0;11;0;0.9989951895041312;1.0;0.84415756124544;0.84415756124544;0.07259113012692096;0.07171683045252228;-0.07171683045252228;baseline_max
950_5;0;5;0;0.9999999999572536;1.0;0.8484681380482707;0.8484681380482707;0.06737120361139529;0.06737120361139529;-0.09100742017677682;baseline_max
955_6;1;6;1;1.0;0.8534632904608789;-2.2972194287806507;-2.2972194287806507;0.30341511713629743;0.30341511713629743;-0.3023033727891923;baseline_max
955_9;1;9;1;1.0;0.5891011359070821;-5.354451571533308;-5.354451571533308;0.4854299989660123;0.48543279565445174;-0.46180917154446716;baseline_max
956_3;1;3;1;1.0;0.3993993993993995;-9.747780024001447;-9.747780024001447;;;;baseline_max
957_14;1;14;1;1.0;0.5662734212352534;-5.32097049584012;-5.32097049584012;;;;baseline_max
961_11;0;11;0;1.0;1.0;0.2245216278520642;0.2245216278520642;0.14939847616777552;0.14939847616777552;-0.1284699026439293;baseline_max
965_7;1;7;1;1.0;0.6565897779984996;-4.418359399656246;-4.418359399656246;0.5465847820023622;0.5465847820023622;-0.5388776948146652;baseline_max
967_9;0;9;0;1.0;1.0;0.9678890177130524;0.9678890177130524;0.09359137282020208;0.09359137282020208;-0.09406342373971846;baseline_max
975_13;0;13;0;1.0;0.7048789413417385;-7.548392427961094;-7.548392427961094;0.15582840195359077;0.15582840195359077;-0.14288707905412854;baseline_max
975_7;0;7;0;1.0;0.7048789413417385;-1.3638603783710597;-1.3638603783710597;0.18107506081061578;0.18107506081061578;-0.1691923699699939;baseline_max
976_9;0;9;1;1.0;0.7951903240461454;-3.1972202755483394;-3.1972202755483394;0.4786687965055585;0.4786687965055585;-0.45545191184395195;baseline_max
978_2;1;2;0;0.999999222029676;1.0;0.5757437174873603;0.5757437174873603;0.08416955119722559;0.08416955119722559;-0.08416955119722559;baseline_max
978_5;1;5;0;0.9832028164457848;1.0;-0.6689410522455457;-0.6689410522455457;0.08604881013796903;0.08432237464119495;-0.08432237464119495;baseline_max
979_3;0;3;0;0.9999999999997726;1.0;0.9225127258120617;0.9225127258120617;0.0583450483374598;0.0583450483374598;-0.16117795059511408;baseline_max
981_9;1;9;1;1.0;0.39819458375125383;-5.1723235811864265;-5.1723235811864265;;;;baseline_max
986_12;1;12;1;1.0;0.6234939759036144;-6.615856869902559;-6.615856869902559;;;;baseline_max
987_7;1;7;1;0.9984408684374932;0.7048789413417385;-7.023330532665019;-7.023330532665019;0.21364927966155453;0.21291604154442983;-0.21291604154442983;baseline_max
995_7;1;7;1;0.9999692368474224;0.4627815024926938;-4.97122197201836;-4.97122197201836;0.21205184811737726;0.21205184811737726;-0.21204900208618724;baseline_max
