"Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability";MAPE Correctness;RMSE Correctness;R2 Correctness;Mode
"1029_14;0;14;0;1.0;1.0;0.9930235241896044;0.9930235241896044";0.04529687158777714;0.04529687158777714;-0.04529687158777714;baseline_mean
"1031_5;0;5;0;1.0;1.0;0.790369827400907;0.790369827400907";0.0640433514646916;0.0640433514646916;-0.06402731456661505;baseline_mean
"1035_12;1;12;1;1.0;0.4043439004815409;-6.157562559587163;-6.157562559587163";;;;baseline_mean
"1035_7;1;7;1;1.0;0.9521801088380722;-1.473008696295322;-1.473008696295322";;;;baseline_mean
"1037_2;1;2;0;0.9764577976511184;0.7048789413417385;-5.075238981079408;-5.075238981079408";0.4346041769161687;0.4346041769161687;-0.14259459427744417;baseline_mean
"1043_5;1;5;1;1.0;0.8391959798994975;-0.9451435416865961;-0.9451435416865961";;;;baseline_mean
"1044_6;1;6;0;1.0;1.0;0.8493557307541539;0.8493557307541539";;;;baseline_mean
"1045_6;0;6;1;1.0;0.28370866999025846;-12.68542993025671;-12.68542993025671";0.04529687158777714;0.04529687158777714;-0.04529687158777714;baseline_mean
"1047_3;0;3;0;1.0;1.0;0.9531217122614377;0.9531217122614377";;;;baseline_mean
"1048_4;0;4;0;1.0;1.0;0.8654773484850482;0.8654773484850482";0.04529687158777714;0.04529687158777714;-0.04529687158777714;baseline_mean
"1053_10;0;10;0;1.0;1.0;0.9923194435022133;0.9923194435022133";;;;baseline_mean
"1054_11;1;11;0;1.0;1.0;0.35404436909093184;0.35404436909093184";;;;baseline_mean
"1057_8;1;8;1;0.9826330426943573;0.7048789413417385;-1.3926949337557462;-1.3926949337557462";0.44856806784426023;0.44856806784426023;-0.44856806784426023;baseline_mean
"1058_13;1;13;1;1.0;0.7048789413417385;-9.344306857314706;-9.344306857314706";;;;baseline_mean
"1060_10;1;10;1;1.0;0.1902022180746863;-11.760024407320937;-11.760024407320937";;;;baseline_mean
"1060_4;1;4;1;1.0;0.4043439004815409;-3.6346115623904787;-3.6346115623904787";0.04529687158777714;0.04529687158777714;-0.04529687158777714;baseline_mean
"1061_8;0;8;0;0.9999999998699424;1.0;0.03605576423244361;0.03605576423244361";0.39847739547899075;0.39847739547899075;-0.4166852822743447;baseline_mean
"1069_5;0;5;0;1.0;1.0;0.987243486956682;0.987243486956682";0.04529022116082538;0.04529022116082538;-0.04529022116082538;baseline_mean
"1071_10;1;10;1;1.0;0.24789410348977114;-9.728871601098493;-9.728871601098493";;;;baseline_mean
"1077_4;1;4;1;1.0;0.284712883751538;-17.877866753105547;-17.877866753105547";;;;baseline_mean
"1077_5;1;5;1;1.0;0.048096192384769365;-9.28951008120813;-9.28951008120813";;;;baseline_mean
"1080_12;0;12;0;0.9999995022827864;0.7048789413417385;-5.534621181809744;-5.534621181809744";0.48251733909876904;0.48251733909876904;-0.48251733909876904;baseline_mean
"1086_8;0;8;1;1.0;0.2644600468070879;-4.9852168471154386;-4.9852168471154386";0.04529687158777714;0.04529687158777714;-0.04529687158777714;baseline_mean
"1088_2;0;2;1;1.0;0.9086891413126849;-1.705268771135064;-1.705268771135064";0.04529687158777714;0.04529687158777714;-0.04529687158777714;baseline_mean
"1088_5;0;5;1;1.0;0.8689624446366329;-2.4339824937871204;-2.4339824937871204";0.045296825071122586;0.045296825071122586;-0.045296825071122586;baseline_mean
"1091_3;1;3;1;1.0;1.0;-3.840902158589598;-3.840902158589598";0.045296825071122586;0.045296825071122586;-0.045296825071122586;baseline_mean
"1092_13;0;13;0;0.9998628950487516;1.0;0.1490457487997774;0.1490457487997774";0.5001520141684475;0.5001520141684475;-0.14259459427744417;baseline_mean
"1093_8;1;8;1;0.9994824313259456;0.4627815024926938;-9.236291703037448;-9.236291703037448";0.4476339256433546;0.4476339256433546;-0.4476339256433546;baseline_mean
"1095_3;0;3;0;1.0;1.0;0.9227461086490667;0.9227461086490667";0.0640433514646916;0.0640433514646916;-0.06402731456661505;baseline_mean
"1097_5;1;5;1;0.9999999999995453;1.0;-12.866020718810894;-12.866020718810894";0.06737093200847487;0.06737093200847487;-0.06698295009457386;baseline_mean
"1098_13;0;13;0;0.9926291063458484;1.0;0.44806196331584314;0.44806196331584314";0.4872055926798399;0.4872055926798399;-0.4872055926798399;baseline_mean
"1099_3;0;3;1;0.999999999943384;1.0;-11.703839758049533;-11.703839758049533";0.2383049677868527;0.2383049677868527;-0.2945458203969484;baseline_mean
"1100_9;1;9;1;1.0;0.6234939759036144;-5.227413916776926;-5.227413916776926";;;;baseline_mean
"1104_12;1;12;0;1.0;0.9521801088380722;-1.1150743106997463;-1.1150743106997463";0.04529687158777714;0.04529687158777714;-0.04529687158777714;baseline_mean
"1105_10;0;10;0;0.9999999999708962;1.0;0.20904009303699933;0.20904009303699933";0.016375429787953203;0.016375429787953203;-0.0051701896265767405;baseline_mean
"1106_7;0;7;0;1.0;0.7048789413417385;-7.625159644784832;-7.625159644784832";0.07836482277039045;0.07836482277039045;-0.07832549948311025;baseline_mean
"1111_12;0;12;0;1.0;1.0;0.2562660467077148;0.2562660467077148";0.04529026765713763;0.04529026765713763;-0.04529026765713763;baseline_mean
"1111_7;0;7;0;1.0;1.0;0.9847835234713056;0.9847835234713056";;;;baseline_mean
"1114_2;1;2;1;0.999999853984729;0.24909891870244294;-19.975219552260857;-19.975219552260857";0.4275369953313048;0.4275369953313048;-0.14259459427744417;baseline_mean
"1116_11;1;11;1;1.0;0.6301736070753072;-4.999566324390178;-4.999566324390178";;;;baseline_mean
"1116_12;1;12;1;1.0;0.5983935742971886;-4.2544493993362975;-4.2544493993362975";;;;baseline_mean
"1117_6;1;6;1;1.0;0.9086891413126849;-2.2895316044085567;-2.2895316044085567";0.04529687158777714;0.04529687158777714;-0.04529687158777714;baseline_mean
"1118_2;0;2;0;1.0;1.0;0.9092644300691876;0.9092644300691876";0.04529687158777714;0.04529687158777714;-0.04529687158777714;baseline_mean
"1120_14;1;14;1;1.0;0.6301736070753072;-2.896182515570984;-2.896182515570984";0.04529687158777714;0.04529687158777714;-0.04529687158777714;baseline_mean
"1122_4;1;4;0;1.0;1.0;0.921284107631612;0.921284107631612";0.04529687158777714;0.04529687158777714;-0.04529687158777714;baseline_mean
"1124_2;0;2;0;1.0;1.0;0.7902414224229416;0.7902414224229416";0.04529687158777714;0.04529687158777714;-0.04529687158777714;baseline_mean
"1127_4;1;4;1;0.8889681996204939;0.7048789413417385;-5.902423970321379;-5.902423970321379";0.43244205435726507;0.43244205435726507;-0.43244205435726507;baseline_mean
"1127_8;1;8;1;1.0;0.6933404701369374;-0.8952748107557011;-0.8952748107557011";0.04529687158777714;0.04529687158777714;-0.04529687158777714;baseline_mean
"1128_12;0;12;0;1.0;1.0;0.9329660233557385;0.9329660233557385";0.04529687158777714;0.04529687158777714;-0.04529687158777714;baseline_mean
"1129_4;0;4;1;1.0;0.6565897779984995;-3.6743069310192347;-3.6743069310192347";0.04529687158777714;0.04529687158777714;-0.04529687158777714;baseline_mean
"1129_6;0;6;1;1.0;0.7048789413417385;-10.505901227004834;-10.505901227004834";0.04529687158777714;0.04529687158777714;-0.04529687158777714;baseline_mean
"1132_13;1;13;1;1.0;0.37399839743589747;-4.558579876061734;-4.558579876061734";;;;baseline_mean
"1135_10;0;10;0;1.0;1.0;0.7961189892872311;0.7961189892872311";0.04529687158777714;0.04529687158777714;-0.04529687158777714;baseline_mean
"1135_9;0;9;0;1.0;1.0;0.9511654674371333;0.9511654674371333";0.04529687158777714;0.04529687158777714;-0.04529687158777714;baseline_mean
"1138_8;0;8;0;0.9999998128755754;1.0;0.8119632606764877;0.8119632606764877";0.4350255521275521;0.4350255521275521;-0.4350255521275521;baseline_mean
"1139_3;1;3;0;0.821265442345491;0.9521801088380722;-1.3648897477122715;-1.3648897477122715";0.4237975145555358;0.4237975145555358;-0.4237975145555358;baseline_mean
"912_10;1;10;1;1.0;0.4356942215088282;-6.406395529601634;-6.406395529601634";;;;baseline_mean
"914_13;1;13;1;1.0;0.5696209795426506;-7.041210570244267;-7.041210570244267";;;;baseline_mean
"914_2;1;2;1;1.0;0.2899625768511094;-7.884688337663169;-7.884688337663169";0.04529687158777714;0.04529687158777714;-0.04529687158777714;baseline_mean
"915_6;1;6;1;1.0;1.0;-8.813014856889916;-8.813014856889916";0.04529687158777714;0.04529687158777714;-0.04529687158777714;baseline_mean
"916_10;0;10;0;0.9999996902916362;1.0;0.26290383164441733;0.26290383164441733";0.4644637090500704;0.4644637090500704;-0.14259459427744417;baseline_mean
"916_4;0;4;0;1.0;1.0;0.893542736018488;0.893542736018488";0.06404341723271072;0.06404341723271072;-0.06402738031816539;baseline_mean
"918_11;1;11;0;1.0;1.0;-0.6034903417768829;-0.6034903417768829";0.04529687158777714;0.04529687158777714;-0.04529687158777714;baseline_mean
"919_2;0;2;0;1.0;1.0;0.9490073785774664;0.9490073785774664";0.04529687158777714;0.04529687158777714;-0.04529687158777714;baseline_mean
"928_6;0;6;0;0.9999999999995453;1.0;0.8415382373732327;0.8415382373732327";0.06201406929385133;0.06201406929385133;-0.06138707417788844;baseline_mean
"929_3;1;3;1;0.793063193777637;0.9086891413126849;-2.0732298340583504;-2.0732298340583504";0.4293261610198951;0.4293261610198951;-0.4293261610198951;baseline_mean
"930_10;1;10;1;1.0;0.8689624446366329;-2.2379924838872385;-2.2379924838872385";0.04519945724136596;0.04519945724136596;-0.04519945724136596;baseline_mean
"933_13;0;13;0;1.0;0.3321311694383222;-7.460783557198257;-7.460783557198257";0.04529687158777714;0.04529687158777714;-0.04529687158777714;baseline_mean
"934_9;0;9;0;0.999999961111599;1.0;0.7855301023730598;0.7855301023730598";0.4552939427927003;0.4552939427927003;-0.4552939427927003;baseline_mean
"935_14;0;14;0;1.0;0.6565897779984996;-8.92424609651746;-8.92424609651746";0.04529026765713763;0.04529026765713763;-0.04529026765713763;baseline_mean
"935_4;0;4;0;1.0;1.0;0.9546123592635649;0.9546123592635649";0.04529026765713763;0.04529026765713763;-0.04529026765713763;baseline_mean
"940_14;0;14;1;1.0;1.0;-0.3918044709555244;-0.3918044709555244";0.04529687158777714;0.04529687158777714;-0.04529687158777714;baseline_mean
"947_6;0;6;0;1.0;0.6243990384615384;-8.263454943070464;-8.263454943070464";0.06391513797936528;0.06391513797936528;-0.06389906893476226;baseline_mean
"947_8;0;8;0;1.0;1.0;-9.437089285331968;-9.437089285331968";;;;baseline_mean
"948_11;0;11;0;0.9999999995538928;0.9521801088380722;-0.5744121718210109;-0.5744121718210109";0.3725584886766428;0.3725584886766428;-0.305089419268426;baseline_mean
"948_14;0;14;0;0.9999890537929986;1.0;0.42814506996484936;0.42814506996484936";0.49419630943215714;0.49419630943215714;-0.49419630943215714;baseline_mean
"949_14;1;14;0;1.0;0.9521801088380722;-0.9054646850561392;-0.9054646850561392";0.04529687158777714;0.04529687158777714;-0.04529687158777714;baseline_mean
"950_11;0;11;0;0.9989951895041312;1.0;0.84415756124544;0.84415756124544";0.474342498429811;0.474342498429811;-0.474342498429811;baseline_mean
"950_5;0;5;0;0.9999999999572536;1.0;0.8484681380482707;0.8484681380482707";-0.042131335320133974;-0.042131335320133974;0.018155818500789848;baseline_mean
"955_6;1;6;1;1.0;0.8534632904608789;-2.2972194287806507;-2.2972194287806507";0.04529687158777714;0.04529687158777714;-0.04529687158777714;baseline_mean
"955_9;1;9;1;1.0;0.5891011359070821;-5.354451571533308;-5.354451571533308";;;;baseline_mean
"956_3;1;3;1;1.0;0.3993993993993995;-9.747780024001447;-9.747780024001447";0.045296825071122586;0.045296825071122586;-0.045296825071122586;baseline_mean
"957_14;1;14;1;1.0;0.5662734212352534;-5.32097049584012;-5.32097049584012";;;;baseline_mean
"961_11;0;11;0;1.0;1.0;0.2245216278520642;0.2245216278520642";0.04529026765713763;0.04529026765713763;-0.04529026765713763;baseline_mean
"965_7;1;7;1;1.0;0.6565897779984996;-4.418359399656246;-4.418359399656246";0.04529673203824337;0.04529673203824337;-0.04529673203824337;baseline_mean
"967_9;0;9;0;1.0;1.0;0.9678890177130524;0.9678890177130524";;;;baseline_mean
"975_13;0;13;0;1.0;0.7048789413417385;-7.548392427961094;-7.548392427961094";0.04529026765713763;0.04529026765713763;-0.04529026765713763;baseline_mean
"975_7;0;7;0;1.0;0.7048789413417385;-1.3638603783710597;-1.3638603783710597";0.04529026765713763;0.04529026765713763;-0.04529026765713763;baseline_mean
"976_9;0;9;1;1.0;0.7951903240461454;-3.1972202755483394;-3.1972202755483394";0.04529673203824337;0.04529673203824337;-0.04529673203824337;baseline_mean
"978_2;1;2;0;0.999999222029676;1.0;0.5757437174873603;0.5757437174873603";0.4454820190652854;0.4454820190652854;-0.4454820190652854;baseline_mean
"978_5;1;5;0;0.9832028164457848;1.0;-0.6689410522455457;-0.6689410522455457";0.4331389269716182;0.4331389269716182;-0.4331389269716182;baseline_mean
"979_3;0;3;0;0.9999999999997726;1.0;0.9225127258120617;0.9225127258120617";0.034699158620797046;0.034699158620797046;-0.03439550923727444;baseline_mean
"981_9;1;9;1;1.0;0.39819458375125383;-5.1723235811864265;-5.1723235811864265";;;;baseline_mean
"986_12;1;12;1;1.0;0.6234939759036144;-6.615856869902559;-6.615856869902559";;;;baseline_mean
"987_7;1;7;1;0.9984408684374932;0.7048789413417385;-7.023330532665019;-7.023330532665019";0.43847231504386236;0.43847231504386236;-0.43847231504386236;baseline_mean
"995_7;1;7;1;0.9999692368474224;0.4627815024926938;-4.97122197201836;-4.97122197201836";0.4431123265394405;0.4431123265394405;-0.4431123265394405;baseline_mean
