Case ID;Actual;Prefix Length;Prediction;"Prediction Probability;SHAP Precision;SHAP Recall;SHAP Correlation";MAPE Correctness;RMSE Correctness;R2 Correctness;Mode
HTME_8;0;8;0;"0.9279284160661346;1.0;0.5;0.9994367783722894";;;;baseline_0
HXTD_2;1;2;1;"0.8978075065031587;1.0;1.0;0.7072063386359937";1.0;1.0;-1.0;baseline_0
HZLE_5;0;5;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
IDGE_3;0;3;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
IFDE_2;0;2;0;"0.9279284160661346;1.0;0.5;0.9994367783722894";;;;baseline_0
IFLD_9;0;9;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
IOEE_10;1;10;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
IOEE_12;1;12;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
IOEE_13;1;13;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
IOEE_14;1;14;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
IPGE_11;0;11;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
IPGE_12;0;12;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
IQEE_8;1;8;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
IQMD_3;0;3;0;"0.9279284160661346;1.0;0.5;0.9994367783722894";;;;baseline_0
JEZD_5;1;5;0;"0.9279284160661346;1.0;0.5;0.9994367783722894";;;;baseline_0
JGXD_2;1;2;0;"0.9279284160661346;1.0;0.5;0.9994367783722894";;;;baseline_0
JISD_11;1;11;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
JISD_12;1;12;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
JISD_13;1;13;1;"0.8978075065031587;1.0;1.0;0.7072063386359937";1.0;1.0;-1.0;baseline_0
JKIE_7;0;7;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
JSME;0;1;0;"0.9279284160661346;1.0;0.5;0.9994367783722894";;;;baseline_0
JTPD_4;0;4;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
JVLD_8;0;8;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
JXCE_11;1;11;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
KKOD_7;0;7;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
LDMD_10;1;10;1;"0.8978075065031587;1.0;1.0;0.7072063386359937";1.0;1.0;-1.0;baseline_0
LQFE_11;0;11;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
LWDE_4;1;4;0;"0.9279284160661346;1.0;0.5;0.9994367783722894";;;;baseline_0
LZIE_2;1;2;0;"0.9279284160661346;1.0;0.5;0.9994367783722894";;;;baseline_0
MKKD_13;0;13;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
MLWD;0;1;0;"0.9279284160661346;1.0;0.5;0.9994367783722894";;;;baseline_0
MNQE;1;1;0;"0.9279284160661346;1.0;0.5;0.9994367783722894";;;;baseline_0
MNYD_5;0;5;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
MWTD_7;1;7;1;"0.8978075065031587;1.0;1.0;0.7072063386359937";1.0;1.0;-1.0;baseline_0
NAKD;0;1;0;"0.9279284160661346;1.0;0.5;0.9994367783722894";;;;baseline_0
NJVD_11;0;11;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
OESD_4;0;4;0;"0.9279284160661346;1.0;0.5;0.9994367783722894";;;;baseline_0
OEZD_6;1;6;1;"0.8978075065031587;1.0;1.0;0.7072063386359937";1.0;1.0;-1.0;baseline_0
OMBE_2;0;2;0;"0.9279284160661346;1.0;0.5;0.9994367783722894";;;;baseline_0
OTMD_14;0;14;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
PJTD_5;0;5;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
PLCE_9;0;9;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
PRPD_6;0;6;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
QPMD_7;0;7;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
RDBE_4;1;4;0;"0.9279284160661346;1.0;0.5;0.9994367783722894";;;;baseline_0
RTMD_7;0;7;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
RVZD_4;0;4;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
SQFE_6;1;6;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
SQRD_5;1;5;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
SSVD_14;0;14;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
SVFE_3;1;3;1;"0.8978075065031587;1.0;1.0;0.7072063386359937";1.0;1.0;-1.0;baseline_0
TTBE_3;0;3;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
UEYD;0;1;0;"0.9279284160661346;1.0;0.5;0.9994367783722894";;;;baseline_0
UGKD_12;0;12;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
UNHD_12;0;12;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
UQWD_10;1;10;1;"0.8978075065031587;1.0;1.0;0.7072063386359937";1.0;1.0;-1.0;baseline_0
URID_9;1;9;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
URUD_5;0;5;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
UTGE_6;1;6;1;"0.8978075065031587;1.0;1.0;0.7072063386359937";1.0;1.0;-1.0;baseline_0
VTXD_11;0;11;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
WCQD_5;1;5;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
WCQD_7;1;7;1;"0.8978075065031587;1.0;1.0;0.7072063386359937";1.0;1.0;-1.0;baseline_0
WDBE_8;1;8;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
WECE_13;0;13;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
WEMD_7;1;7;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
WFCE_6;0;6;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
WMBE_12;0;12;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
WOND_7;1;7;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
XBAE_2;0;2;0;"0.9279284160661346;1.0;0.5;0.9994367783722894";;;;baseline_0
YTZD_10;1;10;1;"0.8978075065031587;1.0;1.0;0.7072063386359937";1.0;1.0;-1.0;baseline_0
YVMD_13;0;13;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
ZAJE_3;1;3;1;"0.8978075065031587;1.0;1.0;0.7072063386359937";1.0;1.0;-1.0;baseline_0
ZNYD_10;0;10;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
ZVMD_11;1;11;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
ZVMD_12;1;12;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
ZVMD_13;1;13;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_0
ZVMD_14;1;14;1;"0.8978075065031587;1.0;1.0;0.7072063386359937";1.0;1.0;-1.0;baseline_0
