Case ID;Actual;Prefix Length;Prediction;"Prediction Probability;SHAP Precision;SHAP Recall;SHAP Correlation";MAPE Correctness;RMSE Correctness;R2 Correctness;Mode
JSME;0;1;0;"0.9279284160661346;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_mean
JTPD_4;0;4;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
JVLD_8;0;8;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
JXCE_11;1;11;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
KKOD_7;0;7;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
LDMD_10;1;10;1;"0.8978075065031587;1.0;1.0;0.7072063386359937";1.0;1.0;-1.0;baseline_mean
LQFE_11;0;11;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
LWDE_4;1;4;0;"0.9279284160661346;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_mean
LZIE_2;1;2;0;"0.9279284160661346;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_mean
MKKD_13;0;13;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
MLWD;0;1;0;"0.9279284160661346;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_mean
MNQE;1;1;0;"0.9279284160661346;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_mean
MNYD_5;0;5;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
MWTD_7;1;7;1;"0.8978075065031587;1.0;1.0;0.7072063386359937";1.0;1.0;-1.0;baseline_mean
NAKD;0;1;0;"0.9279284160661346;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_mean
NJVD_11;0;11;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
OESD_4;0;4;0;"0.9279284160661346;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_mean
OEZD_6;1;6;1;"0.8978075065031587;1.0;1.0;0.7072063386359937";1.0;1.0;-1.0;baseline_mean
OMBE_2;0;2;0;"0.9279284160661346;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_mean
OTMD_14;0;14;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
PJTD_5;0;5;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
PLCE_9;0;9;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
PRPD_6;0;6;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
QPMD_7;0;7;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
RDBE_4;1;4;0;"0.9279284160661346;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_mean
RTMD_7;0;7;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
RVZD_4;0;4;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
SQFE_6;1;6;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
SQRD_5;1;5;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
SSVD_14;0;14;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
SVFE_3;1;3;1;"0.8978075065031587;1.0;1.0;0.7072063386359937";1.0;1.0;-1.0;baseline_mean
TTBE_3;0;3;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
UEYD;0;1;0;"0.9279284160661346;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_mean
UGKD_12;0;12;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
UNHD_12;0;12;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
UQWD_10;1;10;1;"0.8978075065031587;1.0;1.0;0.7072063386359937";1.0;1.0;-1.0;baseline_mean
URID_9;1;9;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
URUD_5;0;5;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
UTGE_6;1;6;1;"0.8978075065031587;1.0;1.0;0.7072063386359937";1.0;1.0;-1.0;baseline_mean
VTXD_11;0;11;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
WCQD_5;1;5;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
WCQD_7;1;7;1;"0.8978075065031587;1.0;1.0;0.7072063386359937";1.0;1.0;-1.0;baseline_mean
WDBE_8;1;8;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
WECE_13;0;13;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
WEMD_7;1;7;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
WFCE_6;0;6;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
WMBE_12;0;12;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
WOND_7;1;7;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
XBAE_2;0;2;0;"0.9279284160661346;1.0;0.5;0.9994367783722894";0.7064099351014936;0.7064099351014936;-0.7064099351014936;baseline_mean
YTZD_10;1;10;1;"0.8978075065031587;1.0;1.0;0.7072063386359937";1.0;1.0;-1.0;baseline_mean
YVMD_13;0;13;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
ZAJE_3;1;3;1;"0.8978075065031587;1.0;1.0;0.7072063386359937";1.0;1.0;-1.0;baseline_mean
ZNYD_10;0;10;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
ZVMD_11;1;11;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
ZVMD_12;1;12;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
ZVMD_13;1;13;0;"0.9874450312606405;1.0;0.5;0.9994367783722894";;;;baseline_mean
ZVMD_14;1;14;1;"0.8978075065031587;1.0;1.0;0.7072063386359937";1.0;1.0;-1.0;baseline_mean
